Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
André Ventura,AndreAmaralVentura,101269364554956,POLITICIAN,PT,"Portugal precisa de uma 4ª República! Só acordando os portugueses e trabalhando juntos poderemos ter sucesso neste desafio.

Não podemos desistir, nem perder a esperança. Venha connosco reerguer Portugal!",2019-07-29 14:29:26,153927,173894,2022-01-07 15:07:27 WET,2022-01-07,15:07:27,Link,"2,626",1975,184,269,157,2,8,9,6,16,,-,0,0,0,N/A,https://www.facebook.com/101269364554956/posts/649371893078031,É este o legado que ontem António Costa tentou esconder no debate. Dia 30 é urgente uma mudança e só o CHEGA a conseguirá protagonizar! https://poligrafo.sapo.pt/fact-check/ventura-so-no-ano-passado-400-mil-portugueses-foram-enviados-da-classe-media-para-a-pobreza-confirma-se,https://poligrafo.sapo.pt/fact-check/ventura-so-no-ano-passado-400-mil-portugueses-foram-enviados-da-classe-media-para-a-pobreza-confirma-se,,,"Ventura: ""Só no ano passado 400 mil portugueses foram enviados da classe média para a pobreza"". Confirma-se? - Polígrafo","Na disputa de ontem à noite entre André Ventura e António Costa, o líder do Chega lançou sucessivas críticas ao ""legado"" do primeiro-ministro, assinalando por exemplo que ""só no ano passado 400 mil portugueses foram enviados da classe média para a pobreza. (…) O seu legado são 400 mil nov...",,,,"2,626",1.64
João Tilly,JoaoTillyOficial,100044224609642,ACTIVITY_GENERAL,PT,"Combatente a favor do Espírito Critico e contra o Pensamento Único.
Professor de matemática, eng ",2018-08-21 14:42:44,69737,98702,2022-01-06 20:55:20 WET,2022-01-06,20:55:20,Live Video Complete,"2,610",988,1026,351,216,1,11,4,5,8,owned,Yes,11474,12775,0,00:39:45,https://www.facebook.com/100044224609642/posts/4747457572012442,O debate mais importante,https://www.facebook.com/JoaoTillyOficial/videos/4747457572012442/,,,Ventura vs Costa,,,,,"2,610",3.13
SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763774,1940633,2022-01-07 09:54:12 WET,2022-01-07,09:54:12,Link,"2,479",247,1363,62,13,11,754,6,17,6,,-,0,0,0,N/A,https://www.facebook.com/150808986387/posts/10160369699326388,"António Costa bateu André Ventura, diz a maioria dos comentadores do Expresso que seguiram o debate. Mas não houve unanimidade. Veja as notas e comentários sobre o primeiro debate desta noite. No Expresso",https://expresso.pt/politica/3-1-1-costa-bateu-ventura-mas-ha-aqui-um-empate-e-derrota-a-assinalar-as-notas-e-analises-dos-comentadores-expresso/,,,"3-1-1: Costa bateu Ventura, mas há aqui um empate e derrota a assinalar (as notas e análises dos comentadores Expresso)","António Costa bateu André Ventura, diz a maioria dos comentadores do Expresso que seguiram o debate. Mas não houve unanimidade. Veja as notas e comentários sobre o primeiro debate desta noite",,,,"2,479",26.66
André Ventura,AndreAmaralVentura,101269364554956,POLITICIAN,PT,"Portugal precisa de uma 4ª República! Só acordando os portugueses e trabalhando juntos poderemos ter sucesso neste desafio.

Não podemos desistir, nem perder a esperança. Venha connosco reerguer Portugal!",2019-07-29 14:29:26,153854,173827,2022-01-06 16:09:52 WET,2022-01-06,16:09:52,Link,"2,426",1966,127,80,222,1,7,1,1,21,,-,0,0,0,N/A,https://www.facebook.com/101269364554956/posts/648784629803424,Finalmente! https://cnnportugal.iol.pt/videos/finalmente-ha-uma-forca-o-chega-que-desmascara-a-extrema-esquerda-em-portugal-culmina-ventura/61d6245e0cf21a10a417cf4e,https://cnnportugal.iol.pt/videos/finalmente-ha-uma-forca-o-chega-que-desmascara-a-extrema-esquerda-em-portugal-culmina-ventura/61d6245e0cf21a10a417cf4e,,,"“Finalmente, há uma força [o Chega] que desmascara a extrema-esquerda em Portugal”, culmina Ventura","No debate eleitoral entre o Livre e o Chega, André Ventura voltou a criticar o programa eleitoral do partido de Rui Tavares, por este defender que a quem nasce em Portugal deve ser automaticamente concedida a nacionalidade portuguesa.",,,,"2,426",1.46
CHEGA,PartidoChegaOficial,1989920374407828,ACTIVITY_GENERAL,PT,"O CHEGA quer ser a voz do cidadão comum! Perante os novos desafios futuros que iremos enfrentar, precisamos unirmos para reerguer Portugal! Contamos consigo para sermos uma só Voz e uma só Força! É hora dos portugueses dizerem CHEGA!",2018-10-23 22:50:31,128194,143573,2022-01-08 10:05:28 WET,2022-01-08,10:05:28,Link,"2,396",1692,222,425,33,2,8,3,7,4,,-,0,0,0,N/A,https://www.facebook.com/1989920374407828/posts/4849772471755923,"Sobre o Escalão Único do IRS e de maneira a que todos entendam para que não restem dúvidas: 1. 15% de 1.000€ é menor que 15% de 5.000€. 2. Rendimentos abaixo dos 800€ não pagam imposto. 3. Pegando nos rendimentos de 1.000€, vão pagar imposto de 15% sobre 200€ (1.000€ -800€), ou seja, 3%. 4. Temos as deduções e abatimentos que garantem uma progressividade adicional ao imposto. 5. A taxa efectiva de quem ganhe 1.000€ não é a mesma de outro que ganha 5.000€. A JUSTIÇA da medida é TOTAL! Por outro lado, e quanto à actual carga fiscal do Governo Socialista apoiado pela extrema-esquerda (BE e PCP) diz o ""Polígrafo SIC"": [...] Entre 2018 e 2020, com o Governo do PS - liderado por António Costa - em funções, a carga fiscal em percentagem do PIB foi, de facto, a mais elevada de sempre (ou pelo menos desde o início desta série estatística em 1995), estabelecendo novos recordes em anos sucessivos. [...] #CHEGA #AndréVentura #Legislativas2022 #PorPortugalPelosPortugueses #UmPartidoUmLíderUmDestino #DitaduradeEsquerda #VenezuelizaçãodePortugal",https://poligrafo.sapo.pt/fact-check/carga-fiscal-em-portugal-alcancou-maximo-historico-em-2020-como-sublinhou-andre-ventura,,,"Carga fiscal em Portugal alcançou máximo histórico em 2020, como sublinhou André Ventura? - Polígrafo","No frente-a-frente com o primeiro-ministro António Costa, esta noite, na RTP, André Ventura não poupou nas fotocópias. Levou várias imagens e dados para um debate aceso, marcado por várias trocas de acusações. Confrontado pelo líder do PS sobre a sua proposta de criar uma taxa única de IRS...",,,,"2,396",4.37
João Tilly,JoaoTillyOficial,100044224609642,ACTIVITY_GENERAL,PT,"Combatente a favor do Espírito Critico e contra o Pensamento Único.
Professor de matemática, eng ",2018-08-21 14:42:44,69718,98697,2022-01-02 22:43:53 WET,2022-01-02,22:43:53,Live Video Complete,"2,368",912,985,248,181,2,26,1,5,8,owned,Yes,11849,14147,0,00:41:58,https://www.facebook.com/100044224609642/posts/643849770395298,Directo: Ventura vs. Catarina - comentários dos seguidores,https://www.facebook.com/JoaoTillyOficial/videos/643849770395298/,,,Directo: Ventura vs. Catarina - comentários dos seguidores,,,,,"2,368",2.8
CHEGA,PartidoChegaOficial,1989920374407828,ACTIVITY_GENERAL,PT,"O CHEGA quer ser a voz do cidadão comum! Perante os novos desafios futuros que iremos enfrentar, precisamos unirmos para reerguer Portugal! Contamos consigo para sermos uma só Voz e uma só Força! É hora dos portugueses dizerem CHEGA!",2018-10-23 22:50:31,128063,143430,2022-01-06 12:57:33 WET,2022-01-06,12:57:33,Photo,"2,277",1449,410,250,134,0,10,0,2,22,,-,0,0,0,N/A,https://www.facebook.com/1989920374407828/posts/4844208705645633,"Não perca hoje pelas 21 horas na RTP o frente-a-frente destas eleições legislativas: De um lado o líder do PS António Costa, do outro o líder do CHEGA e na verdade da oposição, já que mais nenhum partido a faz! #CHEGA #AndréVentura #Legislativas2022 #PorPortugalPelosPortugueses #UmPartidoUmLíderUmDestino #DitaduradeEsquerda #VenezuelizaçãodePortugal #SaveEurope",https://www.facebook.com/PartidoChegaOficial/photos/a.1989937304406135/4844208638978973/?type=3,,HOJE às 21H00 na RTP DEBATE CHEGA VS PS C C EGISLATIVÁS EIÇÕES 30DE ANEIRO CHEGA,,,,,,"2,277",3.04
André Ventura,AndreAmaralVentura,101269364554956,POLITICIAN,PT,"Portugal precisa de uma 4ª República! Só acordando os portugueses e trabalhando juntos poderemos ter sucesso neste desafio.

Não podemos desistir, nem perder a esperança. Venha connosco reerguer Portugal!",2019-07-29 14:29:26,153784,173748,2022-01-05 23:51:11 WET,2022-01-05,23:51:11,Link,"2,269",1423,474,151,28,12,151,8,12,10,,-,0,0,0,N/A,https://www.facebook.com/101269364554956/posts/648353749846512,Hoje o Livre foi finalmente desmascarado: o seu programa inclui atribuir um subsídio a pessoas como Salgado e Sócrates e acabar com a nacionalidade portuguesa. O programa mais ridículo destas eleições legislativas! https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,,,Rendimento universal junta Sócrates e Salgado ao debate Livre-Chega. Joacine foi o ‘fantasma’ de serviço,Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares. Mas o fundador do Livre também desenterrou ‘esqueletos’ a Ventura. A corrupção acabou por se tranformar no motor do confronto,,,,"2,269",1.37
Sensivelmente Idiota,sensivelmenteidiota,100044567643603,COMEDIAN,PT,"Está a valer tudo.
Contacto agência: monica@estudiomanifesto.pt ",2010-10-25 17:32:14,157003,157594,2022-01-06 21:31:56 WET,2022-01-06,21:31:56,Status,"2,254",1117,505,45,128,1,455,2,1,0,,-,0,0,0,N/A,https://www.facebook.com/100044567643603/posts/466851748143743,"Resumindo, Ventura leva baile da Catarina Martins, do Rui Tavares e do António Costa. Não está fácil ser fascista.",,,,,,,,,"2,254",1
CHEGA,PartidoChegaOficial,1989920374407828,ACTIVITY_GENERAL,PT,"O CHEGA quer ser a voz do cidadão comum! Perante os novos desafios futuros que iremos enfrentar, precisamos unirmos para reerguer Portugal! Contamos consigo para sermos uma só Voz e uma só Força! É hora dos portugueses dizerem CHEGA!",2018-10-23 22:50:31,128063,143430,2022-01-06 23:49:58 WET,2022-01-06,23:49:58,Native Video,"2,218",1294,353,333,195,4,14,3,11,11,owned,Yes,15651,17887,0,00:28:20,https://www.facebook.com/1989920374407828/posts/4845717775494726,"Se não teve ocasião de ver em directo o debate entre o Líder do PS António Costa e o Líder da oposição e do CHEGA André Ventura, assista aqui na íntegra. #CHEGA #AndréVentura #PorPortugalPelosPortugueses #UmPartidoUmLíderUmDestino #DitaduradeEsquerda #VenezuelizaçãodePortugal #SaveEurope",https://www.facebook.com/PartidoChegaOficial/videos/2714229012220288/,,,,,,,,"2,218",2.27
André Ventura,AndreAmaralVentura,101269364554956,POLITICIAN,PT,"Portugal precisa de uma 4ª República! Só acordando os portugueses e trabalhando juntos poderemos ter sucesso neste desafio.

Não podemos desistir, nem perder a esperança. Venha connosco reerguer Portugal!",2019-07-29 14:29:26,153854,173827,2022-01-06 12:25:58 WET,2022-01-06,12:25:58,Link,"2,153",1595,404,67,37,4,16,4,6,20,,-,0,0,0,N/A,https://www.facebook.com/101269364554956/posts/648674593147761,"Bem sei que a imprensa não morre de amores por mim e os comentadores do regime também não, mas no dia 30 é o povo português que vai decidir! E não se deixará enganar!",https://www.publico.pt/2022/01/06/opiniao/opiniao/prazer-odiar-andre-ventura-1990910,,,O prazer de odiar André Ventura,"André Ventura é o Vítor Paneira da política nacional: só sabe fazer uma finta, mas todos caem nela.",,,,"2,153",1.3
CHEGA,PartidoChegaOficial,1989920374407828,ACTIVITY_GENERAL,PT,"O CHEGA quer ser a voz do cidadão comum! Perante os novos desafios futuros que iremos enfrentar, precisamos unirmos para reerguer Portugal! Contamos consigo para sermos uma só Voz e uma só Força! É hora dos portugueses dizerem CHEGA!",2018-10-23 22:50:31,127947,143302,2022-01-04 09:51:48 WET,2022-01-04,09:51:48,Native Video,"2,027",1203,371,285,138,5,8,4,6,7,owned,Yes,14052,17050,0,00:30:57,https://www.facebook.com/1989920374407828/posts/4837693549630482,"Caso não tenha tido oportunidade, aqui fica o debate de ontem entre André Ventura e Rui Rio. A não perder! #CHEGA #AndréVentura #Legislativas2022 #PorPortugalPelosPortugueses #UmPartidoUmLíderUmDestino",https://www.facebook.com/PartidoChegaOficial/videos/1037675593459301/,,,,,,,,"2,027",1.91
Correio da Manhã,cmjornal,469974510474,TOPIC_NEWSPAPER,PT,"Correio da Manhã, o jornal líder de audiências em Portugal, feito por pessoas a pensar em pessoas.
Site: https://www.cmjornal.pt",2010-02-12 09:43:08,1522811,1560306,2022-01-06 21:43:47 WET,2022-01-06,21:43:47,Link,"2,006",686,1010,74,89,4,105,13,24,1,,-,0,0,0,N/A,https://www.facebook.com/469974510474/posts/10166252910655475,António Costa debate com André Ventura no âmbito das eleições legislativas,https://www.cmjornal.pt/cm-ao-minuto/detalhe/o-seu-legado-e-a-pobreza-andre-ventura-ataca-antonio-costa-durante-debate?previewMode=1,,,"""O seu legado é a pobreza"": André Ventura ataca António Costa durante debate",António Costa debate com André Ventura no âmbito das eleições legislativas.,,,,"2,006",9.69
CHEGA,PartidoChegaOficial,1989920374407828,ACTIVITY_GENERAL,PT,"O CHEGA quer ser a voz do cidadão comum! Perante os novos desafios futuros que iremos enfrentar, precisamos unirmos para reerguer Portugal! Contamos consigo para sermos uma só Voz e uma só Força! É hora dos portugueses dizerem CHEGA!",2018-10-23 22:50:31,128167,143534,2022-01-07 08:56:56 WET,2022-01-07,08:56:56,Link,"1,980",1434,214,124,180,0,14,0,3,11,,-,0,0,0,N/A,https://www.facebook.com/1989920374407828/posts/4846796712053499,"[...] Costa conduziu o debate até ao tema da corrupção quando ia com quase três minutos a mais que Ventura – o que se revelou um erro. O tema da corrupção e da Justiça é um ponto fraco quer do PS, quer do próprio António Costa e Ventura saltou sobre a oportunidade. Com mais tempo para gastar, o líder do Chega! desfiou o rosário de chagas no percurso de um partido de poder como o PS: ""14 autarcas socialistas a braços com a justiça"", ""8 ex-ministros socialistas"" na mesma situação, a mancha do ex-primeiro-ministro José Sócrates e, numa segunda intervenção sobre o mesmo tema, as escutas ""por todo lado"" que revelaram a tentativa de interferência de António Costa na investigação do processo Casa Pia. [...] #CHEGA #AndréVentura #Legislativas2022 #PorPortugalPelosPortugueses #UmPartidoUmLíderUmDestino #DitaduradeEsquerda #VenezuelizaçãodePortugal",https://www.sabado.pt/portugal/detalhe/costa-atacou-e-atacou-mas-acabou-encostado-as-cordas-por-ventura,,,"Debate. Costa atacou e atacou, mas acabou encostado às cordas por Ventura","António Costa levava a estratégia estudada: atacar o programa do Chega! e pôr André Ventura à defesa. A espaços conseguiu fazê-lo, mas geriu mal o tempo do debate e acabou a ouvir um mini-comício sobre os pecados capitais do PS na justiça e na corrupção.",,,,"1,980",3.52
Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760641,796750,2022-01-06 09:00:42 WET,2022-01-06,09:00:42,Link,"1,889",406,814,67,67,12,502,8,11,2,,-,0,0,0,N/A,https://www.facebook.com/43218682948/posts/10159307305467949,"Pode haver um debate esclarecedor entre dois pólos realmente opostos em tudo? Pode, respondem os comentadores do Expresso. Neste caso, vitória clara atribuída ao líder do Livre",https://expresso.pt/politica/rui-tavares-levou-ventura-as-cordas-e-fez-ko-as-notas-e-analises-dos-comentadores-expresso,https://expresso.pt/politica/rui-tavares-levou-ventura-as-cordas-e-fez-ko-as-notas-e-analises-dos-comentadores-expresso/,,Rui Tavares levou Ventura às cordas e fez KO (as notas e análises dos comentadores Expresso) - Expresso,"Pode haver um debate esclarecedor entre dois pólos realmente opostos em tudo? Pode, respondem os comentadores do Expresso. Neste caso, vitória clara atribuída ao líder do Livre",,,,"1,889",28.19
