Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
NOVO Semanário,NOVOsemanario,103582768532587,MEDIA_NEWS_COMPANY,PT,Media/news company,2021-04-15 09:22:10,25708,17439,2022-01-07 16:30:02 WET,2022-01-07,16:30:02,Link,35,18,12,2,0,0,2,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/103582768532587/posts/273246474899548,"Rui Rio recorreu ao Twitter para, em tom irónico, deixar uma crítica aos comentadores dos debates televisivos. Diz o líder do PSD que, mesmo antes de se sentar à mesa com Francisco Rodrigues dos Santos, os comentadores já sabem quem é o vencedor.",https://onovo.pt/politica/antes-do-debate-frente-ao-lider-do-cds-rio-aponta-o-dedo-aos-comentadores-CN8285073,,,"Antes do debate frente ao líder do CDS, Rio aponta o dedo... aos comentadores","Rui Rio (PSD) e Francisco Rodrigues dos Santos (CDS) defrontam-se, esta sexta-feira, pelas 21h00, em...",,,,35,1.59
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828731,934412,2022-01-07 18:30:09 WET,2022-01-07,18:30:09,Link,35,10,19,0,0,0,5,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2277659679065360,"João Cotrim Figueiredo, líder da IL, enfrenta a líder do PAN, Inês Sousa Real, no primeiro duelo desta sexta-feira. O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos.",https://observador.pt/liveblogs/cotrim-figueiredo-e-ines-sousa-real-num-duelo-entre-um-liberal-e-a-lider-de-um-partido-animalista/?utm_medium=Social&utm_source=Facebook#Echobox=1641580204,,,"Em direto/ IL disposta a integrar Governo com PAN se deixar cair propostas como o ""Big Brother do carapau""","João Cotrim Figueiredo, líder da IL, enfrenta a líder do PAN, Inês Sousa Real, no primeiro duelo desta sexta-feira. O segundo debate desta noite é à direita entre Rio e Rodrigues dos Santos.",,,,35,-1.97
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828666,934174,2022-01-05 18:19:04 WET,2022-01-05,18:19:04,Link,35,10,19,0,0,0,6,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2275941965903798,"CDS terá perdido parte do eleitorado para a IL, que quer continuar a conquistar eleitores aos centristas. Duelo pode ser importante para conquistar indecisos no mesmo campo político.",https://observador.pt/liveblogs/cotrim-e-rodrigues-dos-santos-em-debate-pelo-voto-liberal/?utm_medium=Social&utm_source=Facebook#Echobox=1641405968,,,"Em direto/ Líder do CDS cola IL à esquerda, Cotrim diz que CDS ""cancelou grupo parlamentar inteiro""","Líder do CDS diz que ""IL é igual à esquerda, tirando na economia"" e que quando fala da direita parece ""Iran Costa a cantar o 'É o bicho'"". Cotrim diz que ""CDS cancelou o grupo parlamentar inteiro"".",,,,35,-1.91
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828630,934013,2022-01-04 16:26:46 WET,2022-01-04,16:26:46,Link,32,4,20,0,0,0,7,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2275014685996526,"O líder centrista, em entrevista ao Observador, diz que gostava de ""ver o Chega pelas costas"", mas admite repetir uma solução no continente igual à dos Açores porque ""CDS nunca será maioritário"".",https://observador.pt/especiais/francisco-rodrigues-dos-santos-vamos-ver-se-o-psd-vai-precisar-ou-nao-do-cds/?utm_medium=Social&utm_source=Facebook#Echobox=1641313604,,,"Francisco Rodrigues dos Santos: ""Vamos ver se o PSD vai precisar ou não do CDS""",,,,,32,-2.25
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828630,934013,2022-01-04 21:04:57 WET,2022-01-04,21:04:57,Link,31,6,13,3,0,2,6,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2275193349311993,"António Costa e Jerónimo de Sousa protagonizaram o chumbo de OE que levou às eleições antecipadas, tendo agora oportunidade de debater. Rui Tavares e Catarina Martins atacaram o ""obstáculo Costa"".",https://observador.pt/liveblogs/bloco-versus-livre-o-debate-entre-velhos-amigos-que-se-zangaram/?utm_medium=Social&utm_source=Facebook#Echobox=1641330294,,,"Em direto/ Sousa Real ataca ""isenções"" do Campo Pequeno. Líder do CDS promete baixar IVA das touradas","Costa e Jerónimo fizeram um passa-culpas da crise política, mais desconfiados que nunca entre si. Rui Tavares e Catarina Martins atacaram o ""obstáculo Costa"". Agora é a vez de CDS e PAN.",,,,31,-2.32
esQrever,esqrever,1466411296926575,SOCIETY_SITE,PT,"Pluralidade, Diversidade E Inclusão LGBTI",2014-04-20 10:39:26,5566,5857,2022-01-05 10:54:11 WET,2022-01-05,10:54:11,Link,29,2,17,0,0,1,9,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1466411296926575/posts/3242418265992527,"Sobre a imposição de partidos a ""modos de vida"" 👀 Francisco Rodrigues Dos Santos: ""O Casamento É Entre Um Homem E Uma Mulher"" https://esqrever.com/2016/08/25/francisco-rodrigues-dos-santos-o-casamento-e-entre-um-homem-e-uma-mulher/",https://esqrever.com/2016/08/25/francisco-rodrigues-dos-santos-o-casamento-e-entre-um-homem-e-uma-mulher/,,,Francisco Rodrigues Dos Santos: “O Casamento É Entre Um Homem E Uma Mulher”,"Francisco Rodrigues dos Santos, líder da Juventude Popular (JP), deu hoje uma entrevista em que, depois de afirmar que “um deputado da JP frequenta os meios de todos os jovens portuguese…",,,,29,-1.03
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329136,1335867,2022-01-07 22:09:30 WET,2022-01-07,22:09:30,Link,29,14,10,0,0,0,4,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5413383288689938,,https://www.dn.pt/politica/sem-casamento-rio-apela-a-voto-util-e-rodrigues-dos-santos-atira-o-para-os-bracos-de-costa-14472195.html,,,"Sem casamento, Rio apela ao voto útil e Rodrigues dos Santos atira-o para os braços de Costa","Líder do PSD ainda tentou encontrar abraçar o CDS, com quem não quis ir coligado às legislativas. Mas o presidente centrista deixou transparecer a azia e vincou bem as diferenças entre os dois partidos. E acabaram ambos a apelar ao voto útil.",,,,29,-3.14
TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477100,491142,2022-01-07 23:25:01 WET,2022-01-07,23:25:01,Link,27,5,9,0,0,0,10,1,1,1,,-,0,0,0,N/A,https://www.facebook.com/174996242665/posts/10158639530427666,,https://www.tsf.pt/portugal/politica/rio-pede-voto-util-contra-costa-chicao-alerta-para-arranjinhos-entre-ps-e-psd-14472206.html,,,"Rio pede voto útil contra Costa, líder do CDS alerta para ″arranjinhos″ entre PS e PSD","Foram a votos coligados nas eleições autárquicas, mas para estas legislativas os sociais-democratas decidiram ir sozinhos. Líder centrista teme um bloco central.",,,,27,-1.63
SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318204,329080,2022-01-05 00:02:53 WET,2022-01-05,00:02:53,Link,27,9,8,0,0,0,8,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/52858607943/posts/10158611104497944,"Inês de Sousa Real não conseguiu sobrepor-se às acusações de Rodrigues dos Santos, mas no fim quem parece ter mais trunfos no pós-30 de janeiro é o PAN. Líder centrista nem considera perder deputados.",https://www.sabado.pt/portugal/detalhe/rodrigues-dos-santos-foi-a-guerra-no-debate-mas-o-pan-tem-mais-amigos,,,Rodrigues dos Santos foi à guerra no debate. Mas o PAN tem mais amigos,"Inês de Sousa Real não conseguiu sobrepor-se às acusações de Rodrigues dos Santos, mas no fim quem parece ter mais trunfos no pós-30 de janeiro é o PAN. Líder centrista nem considera perder deputados.",,,,27,-1.59
Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332056,396817,2022-01-07 23:18:28 WET,2022-01-07,23:18:28,Link,26,12,4,1,0,0,8,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/105044957514/posts/10158945752012515,"Rui Rio insiste que, caso vença sem maioria, o CDS será o primeiro partido com quem vai procurar um entendimento. Mas Francisco Rodrigues dos Santos alerta que o único voto útil da direita é no CDS, porque, se a escolha for o PSD, os votos vão ""acabar no bolso"" de António Costa.",https://rr.sapo.pt/noticia/politica/2022/01/07/voto-util-lider-do-cds-alerta-para-arranjinhos-entre-rio-e-costa/267470/,,,"Voto útil? Líder do CDS alerta para ""arranjinhos"" entre Rio e Costa - Renascença","Rui Rio insiste que, caso vença sem maioria, o CDS será o primeiro partido com quem vai procurar um entendimento. Mas Francisco Rodrigues dos Santos alerta que o único voto útil da direita é no CDS, porque, se a escolha for o PSD, os votos vão ""acabar no bolso"" de António Costa.",,,,26,-1.27
Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988694,995627,2022-01-05 00:07:13 WET,2022-01-05,00:07:13,Link,26,7,10,3,0,0,2,4,0,0,,-,0,0,0,N/A,https://www.facebook.com/399457500101727/posts/4831087766938656,"No debate, Rodrigues dos Santos procurou caracterizar o adversário como radical",https://www.noticiasaominuto.com/politica/1904584/lobo-de-pele-de-cordeiro-mundo-rural-e-touradas-dividiram-cds-e-pan,,,"""Lobo de pele de cordeiro"". 'Mundo rural' e touradas dividiram CDS e PAN", ,,,,26,-1.88
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329101,1335812,2022-01-05 19:16:36 WET,2022-01-05,19:16:36,Link,26,7,8,1,1,0,8,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5406781552683445,,https://www.dn.pt/politica/debate-cdsil-entre-a-rute-marlene-e-o-lider-mais-novo-com-a-cabeca-mais-velha-14464887.html,,,Debate CDS/IL: Entre a Rute Marlene e ″o líder mais novo com a cabeça mais velha″,"Acesa troca de argumentos esta noite na RTP 3, no frente-a-frente que opôs os líderes do CDS-PP, Francisco Rodrigues dos Santos, e da Iniciativa Liberal, João Cotrim de Figueiredo",,,,26,-4.35
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155288,1138621,2022-01-07 21:15:13 WET,2022-01-07,21:15:13,Link,25,8,9,0,0,0,7,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/232232262405464,O líder social-democrata disse ainda que não será um debate em que seja “preciso marcar grandes diferenças“. Francisco Rodrigues dos Santos não partilha da mesma opinião.,https://cnnportugal.iol.pt/videos/rui-rio-este-vai-ser-um-dos-debates-onde-vai-haver-mais-afinidades/61d8a6950cf2cc58e7dbc832?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,"Rui Rio: ""Este vai ser um dos debates onde vai haver mais afinidades""","Rui Rio admitiu que o frente a frente com Francisco Rodrigues dos Santos vai ser um dos mais fáceis, uma vez que o PSD e o CDS ""têm um historial comum"". O líder social-democrata disse ainda que não será um debate em que seja ""preciso marcar grandes diferenças"". Mas Francisco Rodrigues dos Sant...",,,,25,-4.2
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155138,1138409,2022-01-06 23:45:31 WET,2022-01-06,23:45:31,Native Video,23,19,1,3,0,0,0,0,0,0,owned,Yes,914,918,0,00:00:27,https://www.facebook.com/101826228779402/posts/231611185800905,DECISÃO 22. Os candidatos do PSD e CDS frente a frente na CNN Portugal e na TVI esta sexta-feira à noite. O que une e o que separa Rui Rio e Francisco Rodrigues dos Santos.,https://www.facebook.com/cnnportugal/videos/676389940037708/,,,,,,,,23,-8.3
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828773,934636,2022-01-08 04:00:30 WET,2022-01-08,04:00:30,Link,23,11,6,1,1,1,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2277960042368657,"Em simultâneo com o novo sistema, o líder do CDS/PP defendeu ""uma limitação de mandatos na AR"" considerando que ""nenhum deputado deve poder exercer consecutivamente mais de três mandatos"".",https://observador.pt/2022/01/07/lider-do-cds-pp-quer-avancar-com-reforma-do-sistema-eleitoral/?utm_medium=Social&utm_source=Facebook#Echobox=1641572371,,,Líder do CDS/PP quer avançar com reforma do sistema eleitoral,,,,,23,-3
Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760676,796787,2022-01-08 00:00:12 WET,2022-01-08,00:00:12,Link,23,10,6,0,0,0,7,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/43218682948/posts/10159309939737949,"Por mais que o líder do CDS tenha querido vincar diferenças, e por mais que o líder do PSD até tenha começado por enumerar uma delas, o que se viu foi um entendimento quase total",https://expresso.pt/politica/o-debate-entre-parceiros-de-coligacao-que-antes-de-o-ser-ja-o-eram,https://expresso.pt/politica/o-debate-entre-parceiros-de-coligacao-que-antes-de-o-ser-ja-o-eram/,,O debate entre parceiros de coligação que antes de o ser já o eram - Expresso,"Sintonia entre Rui Rio e Francisco Rodrigues dos Santos. Por mais que o líder do CDS tenha querido vincar diferenças, e por mais que o líder do PSD até tenha começado por enumerar uma delas - um é do centro, o outro de direita - o que se viu foi um entendimento quase total: TAP é para privati...",,,,23,-2.87
RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,501897,531932,2022-01-05 10:30:00 WET,2022-01-05,10:30:00,Photo,22,8,7,3,0,0,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/110253572394348/posts/4787052061381119,"#Legislativas2022. Francisco Rodrigues dos Santos e João Cotrim de Figueiredo frente a frente hoje às 18h15, na RTP3. 📷 RTP",https://www.facebook.com/rtpnoticias/photos/a.113094768776895/4787046998048292/?type=3,,TIVAS 22,,,,,,22,-1.91
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828630,934013,2022-01-04 18:53:29 WET,2022-01-04,18:53:29,Link,22,5,8,1,0,0,8,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2275116765986318,"O líder centrista, em entrevista ao Observador, diz que gostava de ""ver o Chega pelas costas"", mas admite repetir uma solução no continente igual à dos Açores, porque o ""CDS nunca será maioritário"".",https://observador.pt/programas/atualidade/vamos-ver-se-o-psd-vai-precisar-ou-nao-do-cds-o-essencial-da-entrevista-a-rodrigues-dos-santos/?utm_medium=Social&utm_source=Facebook#Echobox=1641315736,,,"""Vamos ver se o PSD vai precisar ou não do CDS"". O essencial da entrevista a Rodrigues dos Santos",,,,,22,-3.27
Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329129,1335853,2022-01-06 05:00:03 WET,2022-01-06,05:00:03,Link,21,3,17,0,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/196064380421881/posts/5407334355961498,,https://www.dn.pt/politica/debate-cdsil-entre-a-rute-marlene-e-o-lider-mais-novo-com-a-cabeca-mais-velha-14464887.html,,,Debate CDS-IL: Entre a Ruth Marlene e ″o líder mais novo com a cabeça mais velha″,"Acesa troca de argumentos esta noite na RTP 3, no frente-a-frente que opôs os líderes da Iniciativa Liberal, João Cotrim de Figueiredo, e do CDS-PP, Francisco Rodrigues dos Santos.",,,,21,-5.38
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828630,934013,2022-01-04 09:11:49 WET,2022-01-04,09:11:49,Link,19,7,9,2,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2274716359359692,"Francisco Rodrigues dos Santos esteve Sob Escuta no Observador. Depois de uma nega do PSD, CDS-PP vai sozinho a votos nas próximas eleições legislativas, as primeiras do atual líder democrata-cristão.",https://observador.pt/2022/01/04/francisco-rodrigues-dos-santos-em-entrevista-ao-observador-siga-em-direto/?utm_medium=Social&utm_source=Facebook#Echobox=1641287506,,,"Rodrigues dos Santos: ""Tudo o que seja reduzir deputados não será satisfatório. CDS não vai ter só um deputado""","Francisco Rodrigues dos Santos esteve Sob Escuta no Observador. Depois de uma nega do PSD, CDS-PP vai sozinho a votos nas próximas eleições legislativas, as primeiras do atual líder democrata-cristão.",,,,19,-3.79
Semanário SOL,jornalsol,54634527350,MEDIA_NEWS_COMPANY,PT,"As notícias de última hora e do dia que estão a marcar a actualidade. O seu ponto de encontro na web.

",2009-02-25 16:27:38,680088,675800,2022-01-07 21:38:06 WET,2022-01-07,21:38:06,Link,18,6,8,1,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/54634527350/posts/10159848930552351,"Para Rio, a diferença é clara: votar nos sociais-democratas é ‘votar mais ao centro, onde cabem eleitores de direita, mas também de esquerda‘, enquanto que escolher o CDS é ‘votar mais à direita e um voto mais conservador‘.",https://sol.sapo.pt/artigo/758615/este-e-um-debate-entre-um-partido-de-direita-e-um-partido-de-centro-diz-rui-rio-no-frente-a-frente-com-francisco-rodrigues-dos-santos,,,"Este é ‘um debate entre um partido de direita e um partido de centro‘, diz Rui Rio no frente a frente com Francisco Rodrigues dos Santos",,,,,18,-2.94
Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111781,121350,2022-01-07 22:17:27 WET,2022-01-07,22:17:27,Photo,17,6,4,1,1,0,4,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/191009093359/posts/10159511631698360,"Legislativas: Rio pede voto útil contra Costa, líder do CDS alerta para ""arranjinhos"" PS/PSD - https://www.lusa.pt/article/gJlGSpgLD4nD92Jtc0tVkjMSZM5iuSI1",https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159511631698360/?type=3,,Novos horizontes para Portugal,Timeline photos,,,,,17,-1.24
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828703,934308,2022-01-06 19:14:28 WET,2022-01-06,19:14:28,Link,17,7,4,0,1,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2276819012482760,"Para o líder do CDS-PP, Francisco Rodrigues dos Santos, esta solução daria mais segurança e ""maior controlo e previsibilidade sobre a adesão e a mobilização dos eleitores"".",https://observador.pt/2022/01/06/lider-do-cds-defende-voto-nas-eleicoes-legislativas-desdobrado-em-dois-dias/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641493020,,,Líder do CDS defende voto nas eleições legislativas desdobrado em dois dias,,,,,17,-3.94
Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1188978,1185928,2022-01-07 23:54:03 WET,2022-01-07,23:54:03,Link,17,4,3,0,0,1,7,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/88388366982/posts/10160051445386983,O debate entre os líderes do PSD e do CDS terminou como começou: ameno.,https://www.publico.pt/2022/01/07/politica/noticia/rio-debate-ameno-rodrigues-santos-nao-quiserem-votar-psd-votem-cds-1991183,,,"Rio em debate ameno com Rodrigues dos Santos: “Se não quiserem votar no PSD, votem no CDS”",Os líderes do PSD e CDS mostraram concordar com a privatização da TAP.,,,,17,-3.94
CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155036,1138258,2022-01-05 08:24:13 WET,2022-01-05,08:24:13,Live Video Scheduled,16,11,3,0,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101826228779402/posts/665744584451924,,https://www.facebook.com/events/665744584451924/,,,O debate entre Inês de Sousa Real e Francisco Rodrigues dos Santos na íntegra,DECISÃO 22: Veja aqui o debate entre Inês de Sousa Real e Francisco Rodrigues dos Santos na íntegra e deixe os seus comentários. Quem ganhou?,,,,16,-2.94
Agência Lusa,AgenciaLusa,191009093359,MEDIA,PT,"A Lusa é a maior produtora e distribuidora de notícias sobre Portugal e o mundo, em Língua Portuguesa.",2009-12-03 10:54:48,111809,121382,2022-01-08 05:00:31 WET,2022-01-08,05:00:31,Photo,16,2,5,0,0,0,9,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/191009093359/posts/10159512092653360,"Legislativas: Líder do CDS ambiciona governar sozinho com PSD, mas fala em eleitorado ""traído"" por Rio - https://www.lusa.pt/article/gJlGSpgLD4mMhUf2J1xazzMSZM5iuSI1",https://www.facebook.com/AgenciaLusa/photos/a.10152224382158360/10159512092653360/?type=3,,,Timeline photos,,,,,16,-1.25
Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560073,581371,2022-01-05 20:11:56 WET,2022-01-05,20:11:56,Link,16,3,5,0,0,0,8,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/44028982543/posts/10158607986707544,"Francisco Rodrigues dos Santos dominou a maior parte do debate com João Cotrim de Figueiredo à força, gerando uma cacofonia que obrigou o líder dos liberais a conter-se",https://visao.sapo.pt/atualidade/politica/legislativas2022/2022-01-05-debates-legislativas-chicao-acusa-il-de-ser-a-ruth-marlene-da-politica-mas-lanca-escada-a-cotrim-de-figueiredo-que-a-deixa-pendurada/,,,"Visão | Debates Legislativas: ""Chicão"" acusa IL de ser a ""Ruth Marlene da política"", mas lança escada a Cotrim de Figueiredo, que a deixa pendurada","Francisco Rodrigues dos Santos dominou a maior parte do debate com João Cotrim de Figueiredo à força, gerando uma cacofonia que obrigou o líder dos liberais a conter-se",,,,16,-3.06
SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318255,329165,2022-01-08 14:30:00 WET,2022-01-08,14:30:00,Link,16,1,4,0,0,0,10,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/52858607943/posts/10158616305717944,"Francisco Rodrigues do Santos classificou o CDS-PP como ""o partido que pode dar um passaporte ao PSD para poder governar Portugal"".",https://www.sabado.pt/ultima-hora/detalhe/lider-do-cds-ambiciona-governar-sozinho-com-psd-mas-fala-em-eleitorado-traido-por-rio,,,"Líder do CDS ambiciona governar sozinho com PSD, mas fala em eleitorado ""traído"" por Rio",Francisco Rodrigues do Santos classificou o CDS-PP como 'o partido que pode dar um passaporte ao PSD para poder governar Portugal'.,,,,16,-2.19
Polígrafo,jornalpoligrafo,258649144844557,TOPIC_NEWSPAPER,PT,"Página oficial do Polígrafo, o primeiro jornal português de fact-checking. Polígrafo - Em Nome da Verdade. Todos os dias. ",2018-10-18 14:31:26,119162,124940,2022-01-08 13:49:04 WET,2022-01-08,13:49:04,Link,15,8,7,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/258649144844557/posts/916779052364893,"""Aquilo que é a tradição, tirando a Aliança Democrática, (…) tirando essa situação nós candidatámo-nos sempre separadamente, à excepção da PàF [coligação Portugal à Frente] porque vínhamos em conjunto do Governo"", declarou Rui Rio no debate de ontem com Francisco Rodrigues dos Santos, explicando porque é que o PSD e o CDS-PP não se coligaram para a disputa das próximas eleições legislativas. É essa ""a tradição""?",https://poligrafo.sapo.pt/fact-check/rui-rio-diz-que-a-tradicao-e-que-psd-e-cds-pp-concorram-separados-as-legislativas-tem-fundamento?utm_medium=Social&utm_source=Facebook#Echobox=1641649736,,,"Rui Rio diz que ""a tradição"" é que PSD e CDS-PP concorram separados às legislativas. Tem fundamento? - Polígrafo","""Aquilo que é a tradição, tirando a Aliança Democrática, (…) tirando essa situação nós candidatámo-nos sempre separadamente, à excepção da PàF [coligação Portugal à Frente] porque vínhamos em conjunto do Governo"", declarou Rui Rio no debate de ontem com Francisco Rodrigues dos San...",,,,15,-3.47
Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988653,995585,2022-01-06 16:53:59 WET,2022-01-06,16:53:59,Link,15,9,1,0,0,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/399457500101727/posts/4836291663084933,"""O Governo continua a falhar na antecipação e na preparação""",https://www.noticiasaominuto.com/politica/1905841/legislativas-lder-do-cds-defende-voto-desdobrado-em-dois-dias,,,Legislativas. Líder do CDS defende voto desdobrado em dois dias, ,,,,15,-3.07
