Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Municipio de Sines,,160316464003044,none,,,,3705,N/A,2022-01-06 10:47:34 WET,2022-01-06,10:47:34,Live Video Complete,0,0,0,0,0,0,0,0,0,0,share,No,0,0,0,00:28:14,https://www.facebook.com/groups/160316464003044/permalink/5051077581593550,,https://www.facebook.com/ObservadorOnTime/videos/4890431777688111/,,,Observador,"“Read my lips”: PSD e BE concordam em discordar. Rui Tavares fez frente a Ventura. CDS e IL, os primos afastados. E as novas regras de isolamento. Hoje com José Manuel Fernandes, Paulo Ferreira, Miguel Santos Carrapatoso e Alexandra Machado.",,,,0,-14
Municipio de Sines,,160316464003044,none,,,,3695,N/A,2022-01-05 10:07:30 WET,2022-01-05,10:07:30,Live Video Complete,0,0,0,0,0,0,0,0,0,0,share,No,0,0,0,00:25:43,https://www.facebook.com/groups/160316464003044/permalink/5047896308578344,,https://www.facebook.com/ACorDoDinheiroCL/videos/1773786636344240/,,,Camilo Lourenço,"Antes da ordem do dia: A inflação em 2021 ficou acima das previsões do Baco de Portugal👎 A nova variante da COVID-19😂 As ameaças a quem fala da COVID-19 e critica negacionistas e anti-vax🤮 Patrões, sindicatos e a semana de 4 dias😉 As manchetes do Público e DN…🤔

1 - António Costa quer semana de 4 dias. O 1º ministro tem de voltar a fazer exame de Introdução ao Estudo da Economia😉👎

2 - Isto é António Costa ignorante ou António Costa populista?🙄😳

3 - As empresas têm duas hipóteses:😱😨
- aumentam preços (para manter margens)
- Ou baixam salários (para serem rentáveis)

4 - A jogada de Costa é clara: ter mais emprego, mas à custa de destruição de valor pelas empresas🤬🤮

5 - Costa acusou Rio de defender a prisão perpétua. Tem razão? Não!🤭🤔

6 - Vamos ouvir o que disse Costa…?🤔
E Costa? Não dormiu com um partido que apoia a Venezuela e Cuba?🤬
E não dormiu com outro que defende o regime norte-coreano😱

7 - Os debates eleitorais:😵‍💫🤭

 - Rui Tavares vs Catarina Martins - reencontro de “ex-namorados”?😉
 - António Costa vs. Jerónimo de Sousa - Jerónimo irreconhecível😱
 - “Chicão” vs Inês Sousa Real - tareia merecida😂

Nota: Este canal tem uma parceria com a Prozis o que lhe dá acesso a descontos privilegiados. Assim, de 3/1/2022 até 9/1/2022 se usar o cupão CAMILO no checkout da sua encomenda no site da Prozis. Tem ainda 10% de desconto direto sobre tudo aquilo que comprar.

Em compras de 35€ - Oferta de:
Peanut butter creamy (salty)

Em compras de 70€ - escolhe 1 suplemento:

Vitamin K2-MK7 200mcg 60 caps 
Vitamin D3 800IU 120 softgels 
Vitamin C 1000 mg + Rose Hip 120 tabs 
Red Yeast Rice 2400 mg 120 caps
Omega 3 EPA Plus 90 Softgels",,,,0,-14
Municipio de Sines,,160316464003044,none,,,,3690,N/A,2022-01-03 23:04:20 WET,2022-01-03,23:04:20,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,0,0,00:41:45,https://www.facebook.com/groups/160316464003044/permalink/5043517445682897,,https://www.facebook.com/ACorDoDinheiroCL/videos/4773059606146848/,,,Camilo Lourenço,"Nesta edição vamos comentar os dois primeiros debates das legislativas: Catarina Martins vs André Ventura e António Costa vs Rui Tavares.
Analisamos também o legado do PS seis anos depois de ter chegado ao governo. Venha daí",,,,0,-28
Parlamento Online Cabo Verde,,144987152583514,none,,,,23543,N/A,2022-01-05 21:58:43 WET,2022-01-05,21:58:43,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/144987152583514/permalink/1361919537556930,,https://www.facebook.com/groups/562768894704873/permalink/717267215921706/,,,This is a re-share of a post,"O FUNCIONAMENTO DA NOSSA CASA PARLAMENTAR SE CONSISTE NUMA SUBSERVÊNCIA EM QUE O "" BAERISMO PRESIDÊNCIAIS "" VEM SE PREDOMINANDO ... DISFARÇADAMENTE POR BAIXO DOS PANOS E ESTÁ SENDO DERIGIDO ... POR ELEMENTOS QUE FAZEM PARTE DAS ALTAS ENTIDADES PAICVIANAS, QUE ESTÃO PROJECTANDO NO CORTINADO E MOBILIZANDO NO VIRTUAL DO IMAGINÁRIO ... EM QUE PROJECTO OBSCURO ESTE NÃO IRÁ ABONAR A NAÇÃO ... SE NÃO FAZÊ - LA EMERGIR NO ABISMO SOCIAL E ECONÓMICAMENTE SEM PRECEDENTE ...
                  ESTA É QUE É A GRANDE VERDADE.
                  O DEPUTADO CARLOS TAVARES, SANTACRUZÊNCE, QUE GRAÇAS AO MPD QUE É UM PARTIDO HUMILDE E DE ROSTO HUMANO ... E QUE DEU AS OPORTUNIDADES AOS JOVENS ... TENDO EM CONTA QUE O DEPUTADO CARLOS TAVARES ATÉ PRESENTE TEM GRAVES PROBLEMAS NA SUA COMUNICAÇÃO, MESMO COM O SEU PEDAÇO DE BILHETE ESCRITO PARA O QUE TEM A DIZER ... É COM GRANDE DEFICULDADE ...          "" ILS SONT VISÍBLES LES ÉVIDENCES  "" SÃO VISÍVEIS AS EVIDÊNCIAS ... 
                   E HOJE FALANDO PARA O NOSSO MINISTRO DE EDUCAÇÃO DIZENDO AO MINISTRO "" SEU GOVERNO "" ... HÁ MAIS CARLOS TAVARES, AÍ NA BANCADA DO MPD.
                   O TRATAMENTO QUE A NOSSA CASA PARLAMENTAR ESTÁ PRESTANDO AOS NOSSOS MINISTROS EM PARTICULAR O DA EDUCAÇÃO ... É TENTATIVA DE TRITURÁ - LO COM INFINDAS PERGUNTAS REPETIDAS VEZES ... E POR VEZES NÃO SE VÊ O SENTIDO DAS  PERGUNTAS ... E AINDA POR CIMA DEPUTADOS DANDO GARGALHADAS FORA DA ÉTICA ... DESRESPEITANDO NOSSO MINISTRO DE BONS MODOS ... "" ÇA SE FAIT PAS "" ISTO NÃO SE FAZ ... NÃO É DA ÉTICA ... E O PRESIDENTE DA ASSEMBLEIA EM VEZ DE SE REAGIR COMPARTECIPA NA GARGALHADA ... AO SE FALAR DA RECIPROCIDADE NO MEIO CÍVICO ... A ONDE QUERÊMOS CHEGAR COM ESSA DEMARCAÇÃO INCIVILIZATÓRIA ? ... 
                MINHA GENTE A ORGANIZAÇÃO PAICVIANA É A MAIS ANTIGA NO PAÍS É A MAIS MAFIANTE E MANIPULADORA ... OS MEUS PRESSENTIMENTOS, JÁ MAIS ME DEIXARIAM CONFUNDIR COM ESSE "" BANDO DE SANGUE SUGA "" ... ESTOU CERTO DE QUE ALGO ESTÁ SENDO TRAMADO E PREPARADO NA RECTAGUARDA ... POR ESSA ORGANIZAÇÃO DA MÁFIA PAICVIANA ... 
               ANTES DE MAIS, O RESULTADO PRESIDÊNCIAL NOS DIZ ALGO COM TODA FIRMEZA NO CONDIZENTE ... E DAS DE MAIS ATROCIDADES NO BEM CORTINADO ... 
              A CANDIDATURA DO SR RUI ELECTRA Á PRESIDÊNCIA DO PAICV - GC ... QUE FOI A UNICA ... NO DITACTORIAL MODERNIZADO ... AÍ JÁ FALA ALGO DE GRAVIDADE A VOLTA ... DE "" ATROCIDADE "" DEMOSTRADO DEMOCRÁTICAMENTE ... QUE SIMBOLIZA O SEISMO DEMOCRÁTICO MODERNIZADO ...
             AS MANOBRAS FANTÔCHES E PSÍQUICAS ... PAICVIANAS QUE VEM SE REITIRADAMENTE DE FORMA PAULATINA A RETOMADA DA SÉLVA ... POLÍTICAMENTE ... 
             MAS OS NOSSOS CONCIDADÃOS NÃO SÃO NÉCIOS ... SE VIERMOS A DESIGNAR CRIMES DE ENVERGADURAS E CORUPÇÕES DE RELEVÂNCIA DA MAIS ALTA  PATENTE PAICVIANA OU SEJA NO GRADUAL ... DO GRADUALIZADO ... ATINGIRÍAMOS O "" CIMO "" DA MONTANHA "" GIBRALTAR "" DAS DE MAIS SEIFADAS ... MUITO PARTICULARMENTE ... ESTRANGULAMENTOS ENCOMENDADOS NOS HOSPITAIS CENTRAIS PRA VALER ... PELAS ENTIDADES MAIS ALTAS PAICVIANAS ...
            O PAICV - GC NÃO TEM COMO PONTAR O DEDO PIOR MURMURAR OU BISBILHOTAR ...
           AS ARÔMAS DAS MALFEITORIAS DO PAICV - GC DIAMBULAM - SE EM SUSPENSÃO E NÃO HÁ COMO DESVIAR DO MALDITO E MÁU ÁLIDO PAICVIANO PELAS MALDICÊNCIAS MALFEITORAS DOS SEUS MALDICENTES NA RELEVÂNCIA ...",,,,0,-62
SALVAÇÃO DE PORTUGAL - ANDRÉ VENTURA,,2633498623354754,none,,,,6432,N/A,2022-01-06 12:31:17 WET,2022-01-06,12:31:17,Video,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/2633498623354754/permalink/4811050968932831,André Ventura vs Rui Tavares - Debate 05/01/2022,,,,,,,,,0,-34
SALVAÇÃO DE PORTUGAL - ANDRÉ VENTURA,,2633498623354754,none,,,,6432,N/A,2022-01-05 19:28:14 WET,2022-01-05,19:28:14,Live Video Complete,0,0,0,0,0,0,0,0,0,0,share,No,0,0,0,00:25:43,https://www.facebook.com/groups/2633498623354754/permalink/4809092775795317,,https://www.facebook.com/ACorDoDinheiroCL/videos/1773786636344240/,,,Camilo Lourenço,"Antes da ordem do dia: A inflação em 2021 ficou acima das previsões do Baco de Portugal👎 A nova variante da COVID-19😂 As ameaças a quem fala da COVID-19 e critica negacionistas e anti-vax🤮 Patrões, sindicatos e a semana de 4 dias😉 As manchetes do Público e DN…🤔

1 - António Costa quer semana de 4 dias. O 1º ministro tem de voltar a fazer exame de Introdução ao Estudo da Economia😉👎

2 - Isto é António Costa ignorante ou António Costa populista?🙄😳

3 - As empresas têm duas hipóteses:😱😨
- aumentam preços (para manter margens)
- Ou baixam salários (para serem rentáveis)

4 - A jogada de Costa é clara: ter mais emprego, mas à custa de destruição de valor pelas empresas🤬🤮

5 - Costa acusou Rio de defender a prisão perpétua. Tem razão? Não!🤭🤔

6 - Vamos ouvir o que disse Costa…?🤔
E Costa? Não dormiu com um partido que apoia a Venezuela e Cuba?🤬
E não dormiu com outro que defende o regime norte-coreano😱

7 - Os debates eleitorais:😵‍💫🤭

 - Rui Tavares vs Catarina Martins - reencontro de “ex-namorados”?😉
 - António Costa vs. Jerónimo de Sousa - Jerónimo irreconhecível😱
 - “Chicão” vs Inês Sousa Real - tareia merecida😂

Nota: Este canal tem uma parceria com a Prozis o que lhe dá acesso a descontos privilegiados. Assim, de 3/1/2022 até 9/1/2022 se usar o cupão CAMILO no checkout da sua encomenda no site da Prozis. Tem ainda 10% de desconto direto sobre tudo aquilo que comprar.

Em compras de 35€ - Oferta de:
Peanut butter creamy (salty)

Em compras de 70€ - escolhe 1 suplemento:

Vitamin K2-MK7 200mcg 60 caps 
Vitamin D3 800IU 120 softgels 
Vitamin C 1000 mg + Rose Hip 120 tabs 
Red Yeast Rice 2400 mg 120 caps
Omega 3 EPA Plus 90 Softgels",,,,0,-22
SALVAÇÃO DE PORTUGAL - ANDRÉ VENTURA,,2633498623354754,none,,,,6432,N/A,2022-01-05 08:26:41 WET,2022-01-05,08:26:41,Live Video Complete,0,0,0,0,0,0,0,0,0,0,share,No,0,0,0,00:25:43,https://www.facebook.com/groups/2633498623354754/permalink/4807571115947483,,https://www.facebook.com/ACorDoDinheiroCL/videos/1773786636344240/,,,Camilo Lourenço,"Antes da ordem do dia: A inflação em 2021 ficou acima das previsões do Baco de Portugal👎 A nova variante da COVID-19😂 As ameaças a quem fala da COVID-19 e critica negacionistas e anti-vax🤮 Patrões, sindicatos e a semana de 4 dias😉 As manchetes do Público e DN…🤔

1 - António Costa quer semana de 4 dias. O 1º ministro tem de voltar a fazer exame de Introdução ao Estudo da Economia😉👎

2 - Isto é António Costa ignorante ou António Costa populista?🙄😳

3 - As empresas têm duas hipóteses:😱😨
- aumentam preços (para manter margens)
- Ou baixam salários (para serem rentáveis)

4 - A jogada de Costa é clara: ter mais emprego, mas à custa de destruição de valor pelas empresas🤬🤮

5 - Costa acusou Rio de defender a prisão perpétua. Tem razão? Não!🤭🤔

6 - Vamos ouvir o que disse Costa…?🤔
E Costa? Não dormiu com um partido que apoia a Venezuela e Cuba?🤬
E não dormiu com outro que defende o regime norte-coreano😱

7 - Os debates eleitorais:😵‍💫🤭

 - Rui Tavares vs Catarina Martins - reencontro de “ex-namorados”?😉
 - António Costa vs. Jerónimo de Sousa - Jerónimo irreconhecível😱
 - “Chicão” vs Inês Sousa Real - tareia merecida😂

Nota: Este canal tem uma parceria com a Prozis o que lhe dá acesso a descontos privilegiados. Assim, de 3/1/2022 até 9/1/2022 se usar o cupão CAMILO no checkout da sua encomenda no site da Prozis. Tem ainda 10% de desconto direto sobre tudo aquilo que comprar.

Em compras de 35€ - Oferta de:
Peanut butter creamy (salty)

Em compras de 70€ - escolhe 1 suplemento:

Vitamin K2-MK7 200mcg 60 caps 
Vitamin D3 800IU 120 softgels 
Vitamin C 1000 mg + Rose Hip 120 tabs 
Red Yeast Rice 2400 mg 120 caps
Omega 3 EPA Plus 90 Softgels",,,,0,-22
SALVAÇÃO DE PORTUGAL - ANDRÉ VENTURA,,2633498623354754,none,,,,6432,N/A,2022-01-04 10:23:59 WET,2022-01-04,10:23:59,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,0,0,00:41:45,https://www.facebook.com/groups/2633498623354754/permalink/4804805902890671,André Era Bom que Ouvisse estes Comentários. Um abraço,https://www.facebook.com/ACorDoDinheiroCL/videos/4773059606146848/,,,Camilo Lourenço,"Nesta edição vamos comentar os dois primeiros debates das legislativas: Catarina Martins vs André Ventura e António Costa vs Rui Tavares.
Analisamos também o legado do PS seis anos depois de ter chegado ao governo. Venha daí",,,,0,-44
Tempo Novo,,1550494735277283,none,,,,2709,N/A,2022-01-03 19:50:45 WET,2022-01-03,19:50:45,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1550494735277283/permalink/3096869120639829,"Texto redigido e publicado no Facebook por Jorge Rocha 31/12/2021 Perante a sondagem publicada no «Expresso» só posso reafirmar o otimismo perante o que politicamente teremos como cenário a partir da noite de 30 de janeiro. Encurtou-se a distância entre o PS e o PSD, agora reduzida à vantagem de sete pontos? Não há que estranhar esse facto tendo em conta o habitual efeito de momentânea alavancagem sempre associado aos congressos partidários. Ora Rui Rio ganhou as primárias do PSD e teve horas e horas de tempo de antena nas televisões onde houve quem o promovesse a santo redentor das combalidas direitas lusitanas. Ademais, olha-se para ver quem pior se situou desde a última análise e vê-se que é o Chega quem anda a pagar as favas para caucionar essa subida. Convenhamos que havendo quem vá minguando as ambições de Ventura, mesmo preferindo-lhe quem anda a replicar o mesmo tipo de discurso antissistema - mesmo sempre a ele tendo pertencido! - nenhum mal virá por isso ao mundo. Por esta altura a corte de Rio inquietar-se-á porventura com a percentagem significativa de eleitores a verem benefícios na maioria absoluta. E estando o PS dela tão próximo não será difícil conjeturar que quem se diga pronto a votar no PSD, mude de orientação de voto mais para a esquerda em prol da ansiada estabilidade. É claro que o PCP e, sobretudo, o Bloco irão maldizer essa hipótese por se saberem condenados à irrelevância nos anos próximos, esfumando-se o tipo de influência que vinham tendo nas políticas governativas até ao chumbo do Orçamento. Porque, mesmo convocados para a aritmética de apoio a um governo próximo desse feito, terão colhido renovada comprovação de como os portugueses não gostam de os ver levantarem-se com as bancadas das direitas, quando se trata de derrubar um governo do PS. Sobretudo os que tanto podem votar nos socialistas como nos bloquistas consoante estes lhes parecerem, ou não, capazes de se livrarem da condição de partido de protesto para se assumirem como potenciais parceiros de governo. A mais recente votação para o Orçamento terá desmotivado quem não se compadece com doenças infantis de teor esquerdista e prefere o pássaro na mão aos dois a voar. Quanto aos restantes partidos das direitas que haverá a dizer? Alguns deles arriscam nem sequer terem quem por eles se sente em São Bento. Hipótese que também inclui os do lado contrário com os Verdes e o Livre a ficarem pelo caminho. Porque ao PCP os deputados, que lhe restam já serão poucos para as suas declinantes ambições e a Rui Tavares ficará a constatação de não lhe surgir nesga possível no meio de uma prometida polarização entre a esquerda e a direita tal qual os jornais e as televisões quererão vender. Mesmo que, resultado final dos onze contra onze, volte a ganhar a Alemanha, perdão, o Partido Socialista 🔽 (https://ventossemeados.blogspot.com/2021/12/and-winner-is.html?m=1)",https://ventossemeados.blogspot.com/2021/12/and-winner-is.html?m=1,,,And the winner is...,Perante a sondagem publicada no «Expresso» só posso reafirmar o otimismo perante o que politicamente teremos como cenário a partir da noite ...,,,,0,-30
Tempo Novo,,1550494735277283,none,,,,2709,N/A,2022-01-03 16:08:53 WET,2022-01-03,16:08:53,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1550494735277283/permalink/3096764283983646,,https://www.facebook.com/photo.php?fbid=10217411228387452&set=p.10217411228387452&type=3,,LEGISLATIV DEBATES LEGISLATIVAS 10 DEBATE JUNTA ANTÓNIO COSTA E RUI TAVARES,Eurídice,"Realizado 1° debate - Eleições a 30 de janeiro 

António Costa foi muito claro na mensagem. 

1. Maioria estável para prosseguir as políticas de valorização de rendimentos e desenvolvimento do país;

2. Valorização salarial, além de continuar o aumento do SMN (850 euros até 2025) também o aumento em 20% do salário médio nos próximos quatro anos e alívio fiscal da classe média;

3. A possibilidades da  direita, agora radicalizada,  voltar  ao poder , é um risco para as conquistas dos últimos anos e as projetadas para a próxima legislatura, nomeadamente no recuperar a austeridade em vez do país;

4. O país tem uma oportunidade única, com os fundos comunitários conquistados ( ‘bazuca’ entre outros) pelo governo socialista, para se desenvolver e que não podem ser, de modo nenhum,  desperdiçados.

#juntoscomconfianca
#JuntosSeguimosEConseguimos",,,,0,-36
FAÍSCA DA REVOLUÇÃO NAS ILHAS DE CABO VERDE,,577145352428524,none,,,,28426,N/A,2022-01-05 21:59:59 WET,2022-01-05,21:59:59,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/577145352428524/permalink/2631935786949460,,https://www.facebook.com/groups/562768894704873/permalink/717267215921706/,,,This is a re-share of a post,"O FUNCIONAMENTO DA NOSSA CASA PARLAMENTAR SE CONSISTE NUMA SUBSERVÊNCIA EM QUE O "" BAERISMO PRESIDÊNCIAIS "" VEM SE PREDOMINANDO ... DISFARÇADAMENTE POR BAIXO DOS PANOS E ESTÁ SENDO DERIGIDO ... POR ELEMENTOS QUE FAZEM PARTE DAS ALTAS ENTIDADES PAICVIANAS, QUE ESTÃO PROJECTANDO NO CORTINADO E MOBILIZANDO NO VIRTUAL DO IMAGINÁRIO ... EM QUE PROJECTO OBSCURO ESTE NÃO IRÁ ABONAR A NAÇÃO ... SE NÃO FAZÊ - LA EMERGIR NO ABISMO SOCIAL E ECONÓMICAMENTE SEM PRECEDENTE ...
                  ESTA É QUE É A GRANDE VERDADE.
                  O DEPUTADO CARLOS TAVARES, SANTACRUZÊNCE, QUE GRAÇAS AO MPD QUE É UM PARTIDO HUMILDE E DE ROSTO HUMANO ... E QUE DEU AS OPORTUNIDADES AOS JOVENS ... TENDO EM CONTA QUE O DEPUTADO CARLOS TAVARES ATÉ PRESENTE TEM GRAVES PROBLEMAS NA SUA COMUNICAÇÃO, MESMO COM O SEU PEDAÇO DE BILHETE ESCRITO PARA O QUE TEM A DIZER ... É COM GRANDE DEFICULDADE ...          "" ILS SONT VISÍBLES LES ÉVIDENCES  "" SÃO VISÍVEIS AS EVIDÊNCIAS ... 
                   E HOJE FALANDO PARA O NOSSO MINISTRO DE EDUCAÇÃO DIZENDO AO MINISTRO "" SEU GOVERNO "" ... HÁ MAIS CARLOS TAVARES, AÍ NA BANCADA DO MPD.
                   O TRATAMENTO QUE A NOSSA CASA PARLAMENTAR ESTÁ PRESTANDO AOS NOSSOS MINISTROS EM PARTICULAR O DA EDUCAÇÃO ... É TENTATIVA DE TRITURÁ - LO COM INFINDAS PERGUNTAS REPETIDAS VEZES ... E POR VEZES NÃO SE VÊ O SENTIDO DAS  PERGUNTAS ... E AINDA POR CIMA DEPUTADOS DANDO GARGALHADAS FORA DA ÉTICA ... DESRESPEITANDO NOSSO MINISTRO DE BONS MODOS ... "" ÇA SE FAIT PAS "" ISTO NÃO SE FAZ ... NÃO É DA ÉTICA ... E O PRESIDENTE DA ASSEMBLEIA EM VEZ DE SE REAGIR COMPARTECIPA NA GARGALHADA ... AO SE FALAR DA RECIPROCIDADE NO MEIO CÍVICO ... A ONDE QUERÊMOS CHEGAR COM ESSA DEMARCAÇÃO INCIVILIZATÓRIA ? ... 
                MINHA GENTE A ORGANIZAÇÃO PAICVIANA É A MAIS ANTIGA NO PAÍS É A MAIS MAFIANTE E MANIPULADORA ... OS MEUS PRESSENTIMENTOS, JÁ MAIS ME DEIXARIAM CONFUNDIR COM ESSE "" BANDO DE SANGUE SUGA "" ... ESTOU CERTO DE QUE ALGO ESTÁ SENDO TRAMADO E PREPARADO NA RECTAGUARDA ... POR ESSA ORGANIZAÇÃO DA MÁFIA PAICVIANA ... 
               ANTES DE MAIS, O RESULTADO PRESIDÊNCIAL NOS DIZ ALGO COM TODA FIRMEZA NO CONDIZENTE ... E DAS DE MAIS ATROCIDADES NO BEM CORTINADO ... 
              A CANDIDATURA DO SR RUI ELECTRA Á PRESIDÊNCIA DO PAICV - GC ... QUE FOI A UNICA ... NO DITACTORIAL MODERNIZADO ... AÍ JÁ FALA ALGO DE GRAVIDADE A VOLTA ... DE "" ATROCIDADE "" DEMOSTRADO DEMOCRÁTICAMENTE ... QUE SIMBOLIZA O SEISMO DEMOCRÁTICO MODERNIZADO ...
             AS MANOBRAS FANTÔCHES E PSÍQUICAS ... PAICVIANAS QUE VEM SE REITIRADAMENTE DE FORMA PAULATINA A RETOMADA DA SÉLVA ... POLÍTICAMENTE ... 
             MAS OS NOSSOS CONCIDADÃOS NÃO SÃO NÉCIOS ... SE VIERMOS A DESIGNAR CRIMES DE ENVERGADURAS E CORUPÇÕES DE RELEVÂNCIA DA MAIS ALTA  PATENTE PAICVIANA OU SEJA NO GRADUAL ... DO GRADUALIZADO ... ATINGIRÍAMOS O "" CIMO "" DA MONTANHA "" GIBRALTAR "" DAS DE MAIS SEIFADAS ... MUITO PARTICULARMENTE ... ESTRANGULAMENTOS ENCOMENDADOS NOS HOSPITAIS CENTRAIS PRA VALER ... PELAS ENTIDADES MAIS ALTAS PAICVIANAS ...
            O PAICV - GC NÃO TEM COMO PONTAR O DEDO PIOR MURMURAR OU BISBILHOTAR ...
           AS ARÔMAS DAS MALFEITORIAS DO PAICV - GC DIAMBULAM - SE EM SUSPENSÃO E NÃO HÁ COMO DESVIAR DO MALDITO E MÁU ÁLIDO PAICVIANO PELAS MALDICÊNCIAS MALFEITORAS DOS SEUS MALDICENTES NA RELEVÂNCIA ...",,,,0,-26
Grupo de Apoio a Andre Ventura,,476225303100694,none,,,,25483,N/A,2022-01-07 22:39:24 WET,2022-01-07,22:39:24,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/476225303100694/permalink/979030729486813,VEJAM AQUI O ESQUARDALHO CIRCUNSTANCIAL CHAMADO RUI TAVARES A SER DESMASCARADO. DIA 30 ABRAM OS OLHOS E VOTEM NO CHEGA.,https://youtube.com/watch?v=UQT_mgQEuNw&feature=share,,,RUI TAVARES | O DESTRUÍDO,"Já pediram os vossos 700€ ao Rui Tavares?Para contactos comerciais, entrevistas e afins, contactar por email goncalosousa.contacto@gmail.comLinkedIn: https:/...",,,,0,-36
Grupo de Apoio a Andre Ventura,,476225303100694,none,,,,25480,N/A,2022-01-06 14:23:39 WET,2022-01-06,14:23:39,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/476225303100694/permalink/978269339562952,"VEJAM BEM O QUE É QUE ESTE PARTIDOZECO CHAMADO LIVRE, O TAL DA JOACINE KATAR MOREIRA (FACTO ESSE QUE SÓ POR SI EXPLICITA AQUILO QUE O LIVRE É), PROPÕE COISAS PARA ACABAR COM O POUCO QUE RESTA EM PORTUGAL: ENTRE OUTRAS COISAS ABERRANTES, PROPÕE TAMBÉM DAR SUBSÍDIO DE DESEMPREGO A QUEM SE DESPEDE OU SEJA, MAIS UM CLARO INCENTIVO AO LASCISMO PAGO POR TODOS OS QUE TODOS OS DIAS DE MANHÃ SE LAVANTAM PARA TRABALHAR. ESTA MALTA DAS ESQUERDALHAS COMUNO SOCIALISTAS, NÃO TEM MESMO VERGONHA NENHUMA NA CARA.",https://cnnportugal.iol.pt/rui-tavares/andre-ventura/rendimento-universal-junta-socrates-e-salgado-ao-debate-livre-chega-joacine-foi-o-fantasma-de-servico/20520105/61d623d10cf2cc58e7db6310,,,Rendimento universal junta Sócrates e Salgado ao debate Livre-Chega. Joacine foi o ‘fantasma’ de serviço,Ventura explorou o divórcio entre Joacine Katar Moreira e o Livre para desvalorizar o confronto com Rui Tavares. Mas o fundador do Livre também desenterrou ‘esqueletos’ a Ventura. A corrupção acabou por se tranformar no motor do confronto,,,,0,-44
Grupo de Apoio a Andre Ventura,,476225303100694,none,,,,25474,N/A,2022-01-05 19:22:40 WET,2022-01-05,19:22:40,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/476225303100694/permalink/977811556275397,,https://www.facebook.com/AndreAmaralVentura/photos/a.110518413630051/648234119858475/?type=3,,"HOJE às 22H00 na CNN PORTUGAL DEBATE CHEGA VS LIVRE CHEGA Hoje há novo debate na CNN Portugal! A partir das 22 horas, André Ventura enfrenta Rui Tavares, do LIVRE.",André Ventura,Hoje o debate é com o ex-partido da Joacine Katar Moreira.,,,,0,-62
Grupo de Apoio a Andre Ventura,,476225303100694,none,,,,25475,N/A,2022-01-04 13:39:36 WET,2022-01-04,13:39:36,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,0,0,00:41:45,https://www.facebook.com/groups/476225303100694/permalink/977099519679934,,https://www.facebook.com/ACorDoDinheiroCL/videos/4773059606146848/,,,Camilo Lourenço,"Nesta edição vamos comentar os dois primeiros debates das legislativas: Catarina Martins vs André Ventura e António Costa vs Rui Tavares.
Analisamos também o legado do PS seis anos depois de ter chegado ao governo. Venha daí",,,,0,-52
Barcelos Atual,,453999987980210,none,,,,21040,N/A,2022-01-06 01:07:53 WET,2022-01-06,01:07:53,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/453999987980210/permalink/4866633110050187,,https://www.facebook.com/photo.php?fbid=639549793936324&set=p.639549793936324&type=3,,"André Ventura é um candidato do sistema apadrinhado por ministros e primeiros-ministros do governo anterior, de clubes de futebol e de alguma comunicação social mais sensacionalista",Rodrigo,"São muitos Canoas a dizer o mesmo. Já não bastava o João Jardim, agora é o Rui Tavares.
A máscara cai todos os dias.
Agora não é vergonha. É EMBUSTE.",,,,0,-52
