circulo,partido,nome,tipo
Santarém,LIVRE,Miguel Tasso,suplente
Santarém,BE,Fabíola da Cruz Neto Cardoso,efetivo
Santarém,BE,Mariana Martins Varela,efetivo
Santarém,BE,Paulo Cristiano Rosa Ferreira Marques,efetivo
Santarém,BE,Luís Artur Ribeiro Gomes,efetivo
Santarém,BE,Maria da Conceição Marques dos Anjos,efetivo
Santarém,BE,Henrique dos Reis Leal,efetivo
Santarém,BE,Maria da Luz Alves Lopes,efetivo
Santarém,BE,Tiago Costa Carvalho,efetivo
Santarém,BE,Joana Filipa Vidigal Cardoso Patrício,efetivo
Santarém,BE,Jorge Manuel Costa Santos da Silva,suplente
Santarém,BE,Inês Isabel Nogueira Marques,suplente
Santarém,BE,Francisco Manuel Miguel Colaço,suplente
Santarém,BE,Micaela da Silva,suplente
Santarém,BE,Francisco Daniel de Oliveira Pascoal,suplente
Santarém,MPT,Hélder Meireles Cardeira,efetivo
Santarém,MPT,Otília Lídia Rodrigues de Canha,efetivo
Santarém,MPT,João Rodolfo Novita,efetivo
Santarém,MPT,Rita Maria Teixeira Vieira Silva,efetivo
Santarém,MPT,André Sérgio Ramos Garanito,efetivo
Santarém,MPT,Marisa Manuela Teixeira Freitas Pestana,efetivo
Santarém,MPT,Sandra Cristina Drumond Gouveia,efetivo
Santarém,MPT,Nélson Ascensão Sousa e Freitas,efetivo
Santarém,MPT,Sandra Maria Sousa Jardim,efetivo
Santarém,MPT,Ivo Ricardo Ferreira Almada,suplente
Santarém,MPT,Sara Sofia Vieira Abreu,suplente
Santarém,IL,Ana Cristina Saraiva Sirgado Rodrigues,efetivo
Santarém,IL,Afonso Cabral Chora Claudino das Neves,efetivo
Santarém,IL,Raquel Tomé Gaspar,efetivo
Santarém,IL,Matheus de Paula Costa,efetivo
Santarém,IL,Tiago Gonçalves Maia Prazeres,efetivo
Santarém,IL,Mercedes Dinis Alves,efetivo
Santarém,IL,João Carlos Gaspar da Silva Gomes,efetivo
Santarém,IL,Pedro Miguel Ferreira de Sousa Rodrigues,efetivo
Santarém,IL,Patrícia Melgada Coutinho,efetivo
Santarém,IL,Tiago Leonel Marques Gonçalves,suplente
Santarém,IL,Mariana Carvalho da Silva Martins,suplente
Santarém,IL,João Miguel de Melo Martins Carlota,suplente
Santarém,PTP,Américo Ferreira de Sousa,efetivo
Santarém,PTP,Delmar Monte Serrano,efetivo
Santarém,PTP,Marisa da Conceição Mendes Silva,efetivo
Santarém,PTP,Paulo Jorge Candeias Chocho,efetivo
Santarém,PTP,Maria Manuela Vargas Garcia Gimenes,efetivo
Santarém,PTP,José Manuel Canoa Garcia,efetivo
Santarém,PTP,Tamara Paula Dias da Silva,efetivo
Santarém,PTP,Manuel Batista Fernandes,efetivo
Santarém,PTP,Antónia Alexandra Gimenes Nunes Flores,efetivo
Santarém,PTP,Simaura Castanheira Ramos Vieira Reis,suplente
Santarém,PTP,José Carvalho Augusto,suplente
Santarém,PTP,Iara Sousa Ramos,suplente
Santarém,PTP,Inês Ferreira de Sousa,suplente
Santarém,PTP,Fábio José da Conceição Dias,suplente
Santarém,PTP,Dinamene Carla Candeias dos Reis,suplente
Santarém,PCP - PEV - CDU,António Filipe Gaião Rodrigues,efetivo
Santarém,PCP - PEV - CDU,Mário Fernando Atracado Pereira,efetivo
Santarém,PCP - PEV - CDU,Ana Paula Navalho David Cruz,efetivo
Santarém,PCP - PEV - CDU,Hélio Manuel Faria Justino,efetivo
Santarém,PCP - PEV - CDU,Francisco Miguel Baudoin Madeira Lopes,efetivo
Santarém,PCP - PEV - CDU,Gisela Maria Azevedo Trincão Matias,efetivo
Santarém,PCP - PEV - CDU,André Vieira Vassalo da Fonseca,efetivo
Santarém,PCP - PEV - CDU,Rogério da Silva Justino,efetivo
Santarém,PCP - PEV - CDU,Margarida Ricardo Vieira,efetivo
Santarém,PCP - PEV - CDU,Anabela Botelho Amaro Almeida,suplente
Santarém,PCP - PEV - CDU,Paulo Jorge da Encarnação Silva Bacelar Macedo,suplente
Santarém,PCP - PEV - CDU,Rodrigo António Ferreira Amado Rodrigues,suplente
Santarém,PCP - PEV - CDU,Carmen Dolores Gomes da Silva,suplente
Santarém,PCP - PEV - CDU,Carla José Mendes Pereira,suplente
Santarém,Volt Portugal,Mykhaylo-Roman Shemliy,efetivo
Santarém,Volt Portugal,Andreia Alexandra de Sousa Gomes Mendes,efetivo
Santarém,Volt Portugal,Gonçalo Alexandre Holtremann Venâncio,efetivo
Santarém,Volt Portugal,Constança Vian Costa de Azevedo Coutinho,efetivo
Santarém,Volt Portugal,José Carlos Silva Santos,efetivo
Santarém,Volt Portugal,Maria Nunes Pestana,efetivo
Santarém,Volt Portugal,António Ezequiel Martins Caetano,efetivo
Santarém,Volt Portugal,Cátia Vanessa da Silva Gonçalves,efetivo
Santarém,Volt Portugal,Mykola Hlynskyy,efetivo
Santarém,Volt Portugal,Carolina Maria Martins Costa,suplente
Santarém,Volt Portugal,Ricardo Filipe Martins Antunes,suplente
Santarém,PPD/PSD,Isaura Maria Crisóstomo Bernardino Morais,efetivo
Santarém,PPD/PSD,João Manuel Moura Rodrigues,efetivo
Santarém,PPD/PSD,Maria Inês Leiria Barroso,efetivo
Santarém,PPD/PSD,Rui Miguel Garrido Conde Andrade Rufino,efetivo
Santarém,PPD/PSD,Tiago Ribeiro de Carvalho Ferreira,efetivo
Santarém,PPD/PSD,Susana Cristina Coelho da Silva Pitta Soares,efetivo
Santarém,PPD/PSD,Tiago Manuel Henriques Carrão,efetivo
Santarém,PPD/PSD,Sónia Patrícia da Silva Ferreira Quintino,efetivo
Santarém,PPD/PSD,Susana Isabel Ferreira Vitorino,efetivo
Santarém,PPD/PSD,José António Proença Salvado,suplente
Santarém,PPD/PSD,Sandra Filipa Freitas Henriques,suplente
Santarém,PPD/PSD,Maria Teresa Santos Ramalho Nogueira Antunes,suplente
Santarém,PPD/PSD,Humberto Luís Ferraz Antunes,suplente
Santarém,PPD/PSD,Ricardo Jorge Martins Carlos,suplente
Santarém,MAS,Gil de Oliveira Garcia,efetivo
Santarém,MAS,Hélder Manuel de Oliveira Agapito,efetivo
Santarém,MAS,Maria Paula Muñoz de Oliveira,efetivo
Santarém,MAS,Paulo Pereira Lopes,efetivo
Santarém,MAS,Maria de Fátima Costa Cabral,efetivo
Santarém,MAS,Ana Maria Fernandes Diniz Martins,efetivo
Santarém,MAS,Francisco Muñoz de Oliveira e Oliveira Agapito,efetivo
Santarém,MAS,Maria Fernandes da Silva,efetivo
Santarém,MAS,José Pedro Lima dos Santos Silva,efetivo
Santarém,MAS,Adriana Luís Varandas Amorim Cardoso,suplente
Santarém,MAS,Jorge Manuel Torres dos Santos,suplente
Setúbal,CHEGA,Bruno Miguel de Oliveira Nunes,efetivo
Setúbal,CHEGA,Patrícia Alexandra Martins de Carvalho,efetivo
Setúbal,CHEGA,Carlos Manuel Saraiva Medeiros,efetivo
Setúbal,CHEGA,Eduardo Manuel dos Santos Mendes,efetivo
Setúbal,CHEGA,Carla Sofia Carapeto da Silva Couto de Oliveira,efetivo
Setúbal,CHEGA,Nuno Alexandre Oliveira Mendes,efetivo
Setúbal,CHEGA,Alice Paula Caruchinho Gabriel Seixas,efetivo
Setúbal,CHEGA,Marco António Simões da Silva Teixeira Roque,efetivo
Setúbal,CHEGA,Milene da Silva Oliveira Viana,efetivo
Setúbal,CHEGA,João Paulo de Sousa da Silva Gaspar,efetivo
Setúbal,CHEGA,Maria Inês Correia de Carvalho Pereira,efetivo
Setúbal,CHEGA,João Pedro Guterres Peixoto Pereira,efetivo
Setúbal,CHEGA,Cláudia Sofia Louro Figueiredo,efetivo
Setúbal,CHEGA,José Carlos da Silva Ferreira,efetivo
Setúbal,CHEGA,Cátia Isabel Gervásio,efetivo
Setúbal,CHEGA,Bruno Francisco Pinheiro Máximo dos Santos,efetivo
Setúbal,CHEGA,Sílvia Marina de Melo Montanha,efetivo
Setúbal,CHEGA,Bruno do Nascimento Correia,efetivo
Setúbal,CHEGA,Gonçalo Nuno Marques Nunes Camacho,suplente
Setúbal,CHEGA,Jéssica Alexandre Albuquerque Inácio,suplente
Setúbal,CHEGA,Nuno Alexandre Borges Macedo Calder,suplente
Setúbal,CHEGA,Luis Manuel De Lacerda Martins,suplente
Setúbal,MPT,Miguel Ângelo Tavares Ribeiro de Almeida Rodrigues,efetivo
Setúbal,MPT,Anabela Miranda Vieira Fernandes,efetivo
Setúbal,MPT,Débora Alexandra Santos Guerreiro,efetivo
Setúbal,MPT,Jorge Manuel Moura Rodrigues,efetivo
Setúbal,MPT,Vanda Cristina Santos Rosa,efetivo
Setúbal,MPT,Manuel Sebastião Soares Guerreiro,efetivo
Setúbal,MPT,Martinho Manuel de Freitas Fernandes,efetivo
Setúbal,MPT,Rafaela Barrinha da Silva,efetivo
Setúbal,MPT,Susana Isabel Levi Soares Guerreiro,efetivo
Setúbal,MPT,Ricardo Manuel dos Santos Falcão,efetivo
Setúbal,MPT,Marco Sérgio Ribeiro Henriques,efetivo
Setúbal,MPT,Inês Raquel Soares Guerreiro,efetivo
Setúbal,MPT,Maria da Conceição Tavares Ribeiro Rodrigues,efetivo
Setúbal,MPT,Gonçalo Filipe Rosa D'Almeida,efetivo
Setúbal,MPT,Hugo Miguel Mestre Cascalheira,efetivo
Setúbal,MPT,Liliana Monteiro Fernandes,efetivo
Setúbal,MPT,Ana Carolina Vieira Fernandes,efetivo
Setúbal,MPT,Fernando Domingos de Almeida Rodrigues,efetivo
Setúbal,MPT,Fernanda Maria Candeias da Cunha Rodrigues,suplente
Setúbal,MPT,Nuno Miguel Pinto Moreira,suplente
Setúbal,MPT,Eva de Almeida Vicente,suplente
Setúbal,LIVRE,Paulo Jorge Velez Muacho,efetivo
Setúbal,LIVRE,Luciana Beatriz de Almeida da Cruz,efetivo
Setúbal,LIVRE,Flávio André Gomes Oliveira,efetivo
Setúbal,LIVRE,Ana Isabel Cerqueiro Militão Caetano Raposo Marques,efetivo
Setúbal,LIVRE,Vasco Emanuel Teixeira da Silva,efetivo
Setúbal,LIVRE,Mafalda Pires Gonçalves,efetivo
Setúbal,LIVRE,Manuel Pedro dos Santos Rodrigues Pereira,efetivo
Setúbal,LIVRE,Eugénia Maria Fernandes Costa,efetivo
Setúbal,LIVRE,Nuno Miguel Brás Rolo,efetivo
Setúbal,LIVRE,Ana Patrícia da Silva Afonso,efetivo
Setúbal,LIVRE,Luis Filipe Tavares Marcelino Figueiredo,efetivo
Setúbal,LIVRE,Isabel Maria Duarte Faria,efetivo
Setúbal,LIVRE,Luís Filipe Alves Gorgulho,efetivo
Setúbal,LIVRE,Joana Pinto Teixeira,efetivo
Setúbal,LIVRE,Nuno Jorge Antunes Passinhas,efetivo
Setúbal,LIVRE,Maria de Fátima Ferreira Serrano,efetivo
Setúbal,LIVRE,Beatriz Filipe,efetivo
Setúbal,LIVRE,Joaquim Augusto Miranda da Silva,efetivo
Setúbal,LIVRE,Rosa Vieira de Castro,suplente
Setúbal,LIVRE,Íris Almeida da Silva,suplente
Setúbal,JPP,Daniel Estevão Carvalho Faria,efetivo
Setúbal,JPP,Raul Miguel Cocharra Ribeiro,efetivo
Setúbal,JPP,Nádia Raquel Alves Teixeira,efetivo
Setúbal,JPP,José António Barcelos Martins,efetivo
Setúbal,JPP,Paulo Davide Alves Teixeira Fidalgo,efetivo
Setúbal,JPP,Sónia Carla Spínola Mendonça Gouveia,efetivo
Setúbal,JPP,Armando da Costa Ganança,efetivo
Setúbal,JPP,Orélio Spínola Mendonça,efetivo
Setúbal,JPP,Maria Irene Freitas Mendonça Spínola,efetivo
Setúbal,JPP,Ana Catarina Ferreira Rodrigues,efetivo
Setúbal,JPP,António Spínola Mendonça,efetivo
Setúbal,JPP,Maria Adelaide de Freitas Silva,efetivo
Setúbal,JPP,Clara Sofia Mendonça Gouveia,efetivo
Setúbal,JPP,Rudolfo de Sousa dos Santos Teles,efetivo
Setúbal,JPP,Luís Miguel da Silva Mendonça,efetivo
Setúbal,JPP,Crisanta Lina Abreu Sousa,efetivo
Setúbal,JPP,Telmo Teixeira da Costa,efetivo
Setúbal,JPP,Luís Carlos Dias Freitas,efetivo
Setúbal,JPP,Sandra Salvina Ribeiro Calaça Teles,suplente
Setúbal,JPP,Marco Paulo Franco Perestrelo,suplente
Setúbal,JPP,Sílvia Maria Jarimba Castro Costa,suplente
Setúbal,BE,Joana Rodrigues Mortágua,efetivo
Setúbal,BE,Diana Vanessa da Conceição dos Santos,efetivo
Setúbal,BE,Daniel Cardoso Bernardino,efetivo
Setúbal,BE,Tânia Sofia Barroso Ramos,efetivo
Setúbal,BE,Adelino Manuel Guimarães Fortunato,efetivo
Setúbal,BE,Mário André Pinheiro de Magalhães Macedo,efetivo
Setúbal,BE,Sónia Sofia Pereira Figueiredo,efetivo
Setúbal,BE,Inês Pezarat Correia Bom,efetivo
Setúbal,BE,Joaquim Inácio Raminhos Cabaça,efetivo
Setúbal,BE,Francisco Miguel Correia Morais Morais,efetivo
Setúbal,BE,Márcia Patrícia Lima e Silva Soares,efetivo
Setúbal,BE,Vanessa Sofia Tavares de Sousa,efetivo
Setúbal,BE,Fernando Alberto Pinho Alves,efetivo
Setúbal,BE,Ricardo José Monteiro da Silva Caçoila,efetivo
Setúbal,BE,Mariana Vieira de Jesus Pires Ribeiro,efetivo
Setúbal,BE,João Carlos Carvalho da Fonseca Pereira,efetivo
Setúbal,BE,Andreia Patrícia Rodrigues Martins,efetivo
Setúbal,BE,Leandro Philippe Xavier Lagarto,efetivo
Setúbal,BE,Almerinda Lopes Bento,suplente
Setúbal,BE,Karim Hassam Quintino,suplente
Setúbal,BE,Paula Alexandra Carrasco Serralha,suplente
Setúbal,BE,João Avelino Afonso,suplente
Setúbal,BE,Joana Alexandra Ferreira Ideias,suplente
Setúbal,CDS/PP,Maria Cecília Magalhães Gagliardini Graça Anacoreta Correia,efetivo
Setúbal,CDS/PP,Paulo Jorge Silva dos Santos,efetivo
Setúbal,CDS/PP,Rita Serra Lopes Semedo Pimenta,efetivo
Setúbal,CDS/PP,Paulo Alexandre Silva Araújo,efetivo
Setúbal,CDS/PP,José Daniel Pimenta Coutinho,efetivo
Setúbal,CDS/PP,Inês Isabel Pinto Tavares,efetivo
Setúbal,CDS/PP,Cristina Maria dos Santos Paulino,efetivo
Setúbal,CDS/PP,Joaquim Maria Dias Gonçalves,efetivo
Setúbal,CDS/PP,Ana Maria de Mira Teixeira Rolo dos Santos,efetivo
Setúbal,CDS/PP,António José Valente Ferreira dos Santos,efetivo
Setúbal,CDS/PP,Pedro Miguel da Silva Ferreira de Oliveira,efetivo
Setúbal,CDS/PP,Isilda de Jesus Proença Letras,efetivo
Setúbal,CDS/PP,João António Anacleto Casaca,efetivo
Setúbal,CDS/PP,João Pedro Cristino da Silva,efetivo
Setúbal,CDS/PP,Maria Teresa Monteiro Pires de Carvalho de Noronha e Castro,efetivo
Setúbal,CDS/PP,Luís Filipe Pinela Coelho Fernandes,efetivo
Setúbal,CDS/PP,Cristina Isabel Nunes Lourenço Martins,efetivo
Setúbal,CDS/PP,Jorge Manuel de Sousa Sinquenique,efetivo
Setúbal,CDS/PP,Carlos Manuel da Silva Lourenço,suplente
Setúbal,CDS/PP,Marta de Almeida Martins Ramos Raimundo,suplente
Setúbal,CDS/PP,Maria de Fátima Alves Sousa,suplente
Setúbal,CDS/PP,João Manuel Sacoto Pereira Neves,suplente
Setúbal,CDS/PP,Maria Carolina Gomes Nunes Guerreiro Baptista,suplente
Setúbal,PS,Ana Catarina Veiga dos Santos Mendonça Mendes,efetivo
Setúbal,PS,João Titterniton Gomes Cravinho,efetivo
Setúbal,PS,Eurídice Maria de Sousa Pereira,efetivo
Setúbal,PS,Jorge Filipe Teixeira Seguro Sanches,efetivo
Setúbal,PS,António Manuel Veiga dos Santos Mendonça Mendes,efetivo
Setúbal,PS,Maria Antónia Moreno Areias Almeida Santos,efetivo
Setúbal,PS,André Alexandre Pinotes Batista,efetivo
Setúbal,PS,Clarisse Maria Gaudino Veredas Campos,efetivo
Setúbal,PS,Fernando Miguel Catarino José,efetivo
Setúbal,PS,Ivan Costa Gonçalves,efetivo
Setúbal,PS,Bárbara Andreia Gonçalves Dias,efetivo
Setúbal,PS,Gil Manuel Antunes Figueiredo Costa,efetivo
Setúbal,PS,Ana Isabel Correia dos Santos,efetivo
Setúbal,PS,Eunice Maria Cândido Pratas,efetivo
Setúbal,PS,António Hugo Lindo dos Santos Caracol,efetivo
Setúbal,PS,Patrícia Alexandra da Silva Bento Caixinha,efetivo
Setúbal,PS,Tiago Maria Jantarão Lopes da Silva,efetivo
Setúbal,PS,Filipa Marta Torres Faria,efetivo
Setúbal,PS,Ricardo Daniel do Rosário Rufino,suplente
Setúbal,PS,Cláudia Sofia Durand Cocharra Gorjão da Mata,suplente
Setúbal,PS,Diogo Henrique Vieira Vintém,suplente
Setúbal,PS,Teresa Alexandra Malveiro Andrade,suplente
Setúbal,PS,Carlos Manuel Alves Trindade,suplente
Setúbal,R.I.R.,Carina Alexandra Martins Santos Cardoso Deus,efetivo
Setúbal,R.I.R.,Mauro Freire Gomes Fernandes,efetivo
Setúbal,R.I.R.,José Júlio Mértola Nobre Harris,efetivo
Setúbal,R.I.R.,Débora Raquel Silva Carolino,efetivo
Setúbal,R.I.R.,Norberto Marques da Assunção,efetivo
Setúbal,R.I.R.,Ana Paula Gonçalves Marques de Freitas,efetivo
Setúbal,R.I.R.,Bento Marçal Mestre Martins,efetivo
Setúbal,R.I.R.,Alexandre Telmo Martins Mendes,efetivo
Setúbal,R.I.R.,Liliana Isabel Varandas Palmeira,efetivo
Setúbal,R.I.R.,Mário Miguel Nascimento Cruz,efetivo
Setúbal,R.I.R.,Carlos Vicente Silva Pita,efetivo
Setúbal,R.I.R.,Mónica Sofia Cruz Estevão Santos,efetivo
Setúbal,R.I.R.,Mário Marques de Freitas,efetivo
Setúbal,R.I.R.,Fernando Manuel da Cruz Ribeiro,efetivo
Setúbal,R.I.R.,Maria Soledade Gonçalves Marques Freitas,efetivo
Setúbal,R.I.R.,Válter João Silva Cardoso Vargas,efetivo
Setúbal,R.I.R.,Generosa dos Prazeres Varandas Palmeira,efetivo
Setúbal,R.I.R.,Ricardo Manuel Range Silva Cardoso Deus,efetivo
Setúbal,R.I.R.,Maria Idalina da Silva Fonseca,suplente
Setúbal,R.I.R.,João Dias Vargas,suplente
Setúbal,R.I.R.,Nádia Sofia Martins dos Santos Cardoso,suplente
Setúbal,R.I.R.,João Mateus Fonseca Vargas,suplente
Setúbal,PCTP/MRPP,Carlos Manuel Duarte da Costa Gomes,efetivo
Setúbal,PCTP/MRPP,Liliana Cláudia Gomes Silvino,efetivo
Setúbal,PCTP/MRPP,Manuel Romão Afonso Carvalho,efetivo
Setúbal,PCTP/MRPP,Sónia Sofia Rupio Branco Rafael,efetivo
Setúbal,PCTP/MRPP,João Alberto Castro Rodrigues,efetivo
Setúbal,PCTP/MRPP,Fernando Eusébio Brazinha Firmino,efetivo
Setúbal,PCTP/MRPP,Marta Cristina Ruivo Bailão Parreira,efetivo
Setúbal,PCTP/MRPP,Marco Adriano da Conceição Rafael,efetivo
Setúbal,PCTP/MRPP,Eunice Isabel Almeida Condeço,efetivo
Setúbal,PCTP/MRPP,Miguel Ângelo Silva de Brito,efetivo
Setúbal,PCTP/MRPP,Nuno Correia da Silva,efetivo
Setúbal,PCTP/MRPP,Andreia Filipa Velhinho dos Anjos Guerreiro,efetivo
Setúbal,PCTP/MRPP,José Luís Seixas do Carmo,efetivo
Setúbal,PCTP/MRPP,Alexandre Justino Prata das Neves Elias,efetivo
Setúbal,PCTP/MRPP,Maria Manuela Ruivo Bailão Parreira,efetivo
Setúbal,PCTP/MRPP,Alfredo José Lopes Costa,efetivo
Setúbal,PCTP/MRPP,Filomena Gomes Pereira da Silva,efetivo
Setúbal,PCTP/MRPP,Adelino dos Santos Leitão,efetivo
Setúbal,PCTP/MRPP,Domingos Fernandes de Brito,suplente
Setúbal,PCTP/MRPP,Emília do Rosário Castro Carmona,suplente
Setúbal,PTP,Horácio Carapinha Fonseca,efetivo
Setúbal,PTP,Amândio Cerdeira Madaleno,efetivo
Setúbal,PTP,Benta Maria Ramos Reis,efetivo
Setúbal,PTP,Apolinária Rosa Cardim Candeias Chocho,efetivo
Setúbal,PTP,Fernando Miguel Savedra Ramos,efetivo
Setúbal,PTP,Sandra Serrano Barôa,efetivo
Setúbal,PTP,Carlos Pedro do Vale,efetivo
Setúbal,PTP,Isabel Fernanda da Cruz Costa Silva,efetivo
Setúbal,PTP,José Dias Vargas,efetivo
Setúbal,PTP,Cíntia Carina da Costa Silva,efetivo
Setúbal,PTP,José Pedro Vasques Moreira,efetivo
Setúbal,PTP,Maria Maia da Fonseca,efetivo
Setúbal,PTP,Francisco Garcia Flores,efetivo
Setúbal,PTP,Olga Batista Fernandes,efetivo
Setúbal,PTP,Francisco André Garcia Flores,efetivo
Setúbal,PTP,Rute Alexandra Silva da Conceição,efetivo
Setúbal,PTP,Paulo Jorge Cabeças Fialho,efetivo
Setúbal,PTP,Suse Paula Candeias Mendes,efetivo
Setúbal,PTP,Zacarias Canoa Garcia,suplente
Setúbal,PTP,Domitília Rodrigues Valente do Rego,suplente
Setúbal,PAN,Vítor Miguel da Silva Pinto,efetivo
Setúbal,PAN,Mariana Vieira Crespo,efetivo
Setúbal,PAN,Ivo Filipe Batista Gomes,efetivo
Setúbal,PAN,Paulo Jorge Pires Moreira,efetivo
Setúbal,PAN,Isabel Maria Raposo Costa Ferreira,efetivo
Setúbal,PAN,Durval José Ferreira Próspero Salema,efetivo
Setúbal,PAN,João Paulo Martins da Silva Frasco,efetivo
Setúbal,PAN,Paula Margarida Costa Esteves da Costa,efetivo
Setúbal,PAN,José Manuel Gomes Ferreira,efetivo
Setúbal,PAN,Sónia Cristina dos Santos Pimentel Martins,efetivo
Setúbal,PAN,António Joaquim Sota Martins,efetivo
Setúbal,PAN,Ana Paula Coelho Abraços Mendes,efetivo
Setúbal,PAN,Luís Humberto Pacheco Ferreira Teixeira,efetivo
Setúbal,PAN,Diogo Ramalhete Macedo de Sousa Gomes,efetivo
Setúbal,PAN,Maria Rute Ferreira de Oliveira Montalvo,efetivo
Setúbal,PAN,Hélder António Neves da Silva,efetivo
Setúbal,PAN,Maria Teresa Sousa Leitão,efetivo
Setúbal,PAN,Ricardo Manuel da Cruz Reis,efetivo
Setúbal,PAN,Sónia Vanessa da Ribeira Coelho,suplente
Setúbal,PAN,Filipe Ribeiro Martins Silva Ribeiro,suplente
Setúbal,PAN,Marisa Alexandra Guerreiro Cravo,suplente
Setúbal,PAN,Fábio Emanuel Santos Pinto,suplente
Setúbal,PAN,Manuela Pedro dos Santos,suplente
Setúbal,"Nós, Cidadãos!",David Oliveira Rocha,efetivo
Setúbal,"Nós, Cidadãos!",José Pedro Pais Pereira,efetivo
Setúbal,"Nós, Cidadãos!",Carla da Conceição Rafael Soares Raposo,efetivo
Setúbal,"Nós, Cidadãos!",Odília Susana da Silva Andrade,efetivo
Setúbal,"Nós, Cidadãos!",Leandro José Carregosa Fernandes,efetivo
Setúbal,"Nós, Cidadãos!",Susana Margarida Gomes Silva,efetivo
Setúbal,"Nós, Cidadãos!",Dário André do Monte Nogueira Andrade,efetivo
Setúbal,"Nós, Cidadãos!",Alfredo José Alves Boieiro,efetivo
Setúbal,"Nós, Cidadãos!",Noélia Maria Guerreiro Cantante Adrião,efetivo
Setúbal,"Nós, Cidadãos!",Cátia Filipa Gomes Silva,efetivo
Setúbal,"Nós, Cidadãos!",Luís Filipe Betin de Sousa,efetivo
Setúbal,"Nós, Cidadãos!",João Paulo Ramos Silva,efetivo
Setúbal,"Nós, Cidadãos!",Maria Helena Rodrigues Amaro,efetivo
Setúbal,"Nós, Cidadãos!",Miguel Empis Sanches de Baêna,efetivo
Setúbal,"Nós, Cidadãos!",Rodrigo Miguel de Jesus Couto,efetivo
Setúbal,"Nós, Cidadãos!",Andreia Filipa Pereira dos Reis,efetivo
Setúbal,"Nós, Cidadãos!",Fernando Miguel Dias Cortez,efetivo
Setúbal,"Nós, Cidadãos!",Carlos Alberto Rodrigues Carromeu,efetivo
Setúbal,"Nós, Cidadãos!",Carla Alexandra de Matos Penetra,suplente
Setúbal,"Nós, Cidadãos!",Mauro Pedro Grilo Campos,suplente
Setúbal,PCP - PEV - CDU,Paula Alexandra Sobral Guerreiro Santos Barbosa,efetivo
Setúbal,PCP - PEV - CDU,Bruno Ramos Dias,efetivo
Setúbal,PCP - PEV - CDU,José Luís Teixeira Ferreira,efetivo
Setúbal,PCP - PEV - CDU,Natacha Patrícia Bexiga Patinha,efetivo
Setúbal,PCP - PEV - CDU,João Pedro Vaz Figueiredo,efetivo
Setúbal,PCP - PEV - CDU,Susana Isabel Pereira Espada,efetivo
Setúbal,PCP - PEV - CDU,Ricardo Manuel Aldeano Correia,efetivo
Setúbal,PCP - PEV - CDU,Jorge Osvaldo Dias Santos Gonçalves,efetivo
Setúbal,PCP - PEV - CDU,Maria João Correia Luís,efetivo
Setúbal,PCP - PEV - CDU,Ricardo Manuel Araújo Teixeira,efetivo
Setúbal,PCP - PEV - CDU,Tiago André Hortelão Aldeias,efetivo
Setúbal,PCP - PEV - CDU,Ana Isabel Leonardo Baliza,efetivo
Setúbal,PCP - PEV - CDU,Hélder Alexandre Gil Guerreiro,efetivo
Setúbal,PCP - PEV - CDU,Viviana Maria Semedo Nunes,efetivo
Setúbal,PCP - PEV - CDU,Ana Sofia Mestre Palma Patrício,efetivo
Setúbal,PCP - PEV - CDU,Pedro David Monteiro Soares,efetivo
Setúbal,PCP - PEV - CDU,Maria João Filipe Costa,efetivo
Setúbal,PCP - PEV - CDU,Helena Manuela Gil Azinheira,efetivo
Setúbal,PCP - PEV - CDU,Albano Joaquim Mestre Pereira,suplente
Setúbal,PCP - PEV - CDU,Margarida da Conceição Teixeira,suplente
Setúbal,PCP - PEV - CDU,Maria Dulce Dias Ildefonso Arrojado,suplente
Setúbal,PCP - PEV - CDU,João Gualberto Pimenta Caferra,suplente
Setúbal,PCP - PEV - CDU,Ana Margarida Fura Morgado,suplente
Setúbal,ADN,Joaquim Ernesto Leal Torres,efetivo
Setúbal,ADN,Nuno Alexandre de Sousa Almeida,efetivo
Setúbal,ADN,Maria Fernanda Marques Ferreira Sequeira,efetivo
Setúbal,ADN,Sérgio António Moreira Januário,efetivo
Setúbal,ADN,Maria Isabel Silva Pedro Cerdeira,efetivo
Setúbal,ADN,Carla Sofia dos Santos Almeida,efetivo
Setúbal,ADN,Rui Manuel Palminha,efetivo
Setúbal,ADN,Manuel Carlos Testa Cristino,efetivo
Setúbal,ADN,Sónia Cristina de Oliveira Picado,efetivo
Setúbal,ADN,Abel Joaquim Lourenço Filipe,efetivo
Setúbal,ADN,Paulo Alexandre Meneses Bacelar Sousa Almeida Henriques,efetivo
Setúbal,ADN,Carla Isabel Silva Cardoso Torres,efetivo
Setúbal,ADN,António Rui Claro Roça,efetivo
Setúbal,ADN,Libertina Maria Neves da Silva Roça,efetivo
Setúbal,ADN,Edite de Jesus Leal Torres Barreira,efetivo
Setúbal,ADN,Paulo Jorge Aguiar da Silva Figueiras,efetivo
Setúbal,ADN,Maria José Mestre Martins,efetivo
Setúbal,ADN,Maria Manuela Castro de Sousa Almeida Henriques,efetivo
Setúbal,ADN,Augusto Marques Pires,suplente
Setúbal,ADN,Dulce Manuela Fitas Amaro Freire,suplente
Setúbal,ADN,Beatriz Isabel Cardoso Torres,suplente
Setúbal,ADN,José Álvaro Ferreira Barreira,suplente
Setúbal,ADN,Cátia Filipe Roque Ribeiro,suplente
Setúbal,IL,Joana Rita Madaleno Cordeiro,efetivo
